,id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
58876,9dad569e38375be0,"ITS STILL FUNNY 
Son of a bitch! _|_",1,1,1,0,1,0
100726,1b202194990556fe,"""

ME??? Sign your full name or shut up and go away!

I have never """"vandalized"""" anything in my life. I do NOT appreciate being accused of it now - especially by an anonymous accuser. Everything that I have ever posted on this site has been 100% accurate.""",1,0,0,0,0,0
1639,046c181876498236,"Well, unless there's anything else on your mind you want to discuss, I can't do much else around here for the next 2 days.    18:33, 16 October 2006",0,0,0,0,0,0
51891,8ae318e595aaf34f,"I couldnt care less what you say, fuck off from my talk page 31.209.16.177",1,0,1,0,0,0
11968,1fb3626b7b02efc4,"Yes, i have seen other administrators subst that school block and anon block template when it specifically states this should not be done. Addshore is not the only one in this boat. 211.30.109.24",0,0,0,0,0,0
97116,078ea0cc6827e5bc,"How can you even dream of communicating with me when you refuse to accept a different opinion? You are crazy! 

How can you even dream of communicating with me when you refuse to accept a different opinion? You are crazy!

You admit to being completely unreasonable by not accepting a difference of opinion. Wow!! Wikipedia is 100% about differences in opinion!! Did you not know that!! Surely you cannot expect to communicate with me when you refuse, point blank, that maybe, I might disagree with you!! How old are you!! Are you perhaps 11 years old? Ok, if that is so, then I understand.",1,0,0,0,0,0
138842,e6f4c4014025ef62,"Do not tell me what to do, you shitbag.",1,0,1,0,1,0
144605,0f9dff7917991fea,"UT

stay away from somaliland artciles why are you hating on somaliland for  please tell me? and if u r somali i kno u are Hamar ? if somaliland get recognised it will benefit somalia don't you understand that and you are Siad Barre fan.   (talk",0,0,0,0,0,0
115605,6a4a3d759c2455f7,Unnecessary since the user was archiving their own talk page without signing in.,0,0,0,0,0,0
142178,f87b9c2b15159c39,"Hate to rain on your parade Riggr, but you you do know its all bollocks, life and barnstars, all that shit. You have a lovely template now, awarding you, but will someday die alone as the rest of us, I suspect. Na na on your sunshine, motherfucker.",1,0,1,0,1,0
28159,4a9055895bfd150d,"I didn't say you favored him over me, I said you were treating us equally when it's blatantly clear to anyone looking in that there's only one party being actively disruptive here. I guess nothing I wrote actually registered, which in a way supports the second part of what I wrote. I'm sorry to be critical, but after two weeks of this crap, day in, day out, getting hammered with warnings and other bogus edits, and even trying to step back for the last four days, and still seeing myself blamed by you for this, and insulted, and generally treated as just as much crap as the person actively doing all of this, I had to say something. And you're still doing it.",1,0,0,0,0,0
130471,b9fa7a6343f578e2,I did nothing wrong I was trying to improve some music sections. UNBLOCK ME!,0,0,0,0,0,0
112255,5886ba5b4620301e,"Advice 

First, read our policy on original research.

Secondly, go through your article and depersonalize it. You-the-author should not have a presence in the article. Don't talk about yourself, about what you can and can't find out.",0,0,0,0,0,0
92061,f62336d16d53d401,It certainly does if someone finds a reference to a Beauty Quark and turns to Wikipedia to figure out what the reference refers to.  Isn't that the purpose of Wikipedia? -,0,0,0,0,0,0
106994,3c18fea33df72742,"Regarding edits made during December 28 2006 (UTC) to Bret Hart
Thank you for experimenting with  Wikipedia. Your test worked, and it has been reverted or removed. Please use the sandbox for any other tests you may want to do. Take a look at the welcome page to learn more about contributing to our encyclopedia. If this is an IP address, and it is shared by multiple users, ignore this warning if you did not make any unconstructive edits.",0,0,0,0,0,0
153117,979ba39e90309ad1,It wasn't a personal attack. If your grasp of english is so poor you shouldn't be attempting to censor people.,1,0,0,0,0,0
49350,83f5c943190bcc80,REDIRECT Talk:DOA For a Day,0,0,0,0,0,0
139511,eac05439e1cb8dca,"Merge Pooltown 

The way this village was 'articled' was asymetric, with redirects for the hamlets of Kingsbridge and Churchtown, but a seperate article for Pooltown. The Pooltown article said very little that this article didn't, and nothing that couldn't easily be added. So I've merged the two articles, and made Pooltown a redirect.

The one downside of this is that we lose the geo coordinates of Pooltown. However as all the hamlets are within 1 mile of each other, on balance I think we can live with this. The alternative would be to create articles for Kingsbridge and Churchtown, as well as reinstating Pooltown. Both approaches have precedents, and I've done similar myself for other places, so I've no problem if somebody wants to go down that route.",0,0,0,0,0,0
27763,4983b1ca3dffed12,I love dicks in my butt. ([[User,1,0,1,0,0,0
35041,5d92f49c056ee888,You mother is a bitch your father is a prositute so your borthers and sisters and you dwell in pig pens you smlell like one and your hair has lice you smell each time you breath because your body is full of microorbes from the toilet bowl,1,0,1,0,1,0
120058,820861d281284864,"""::I'd hoped for a better, more neutral response from you, but apparently you too have your own biases. Even if my remarks in that in exchange were indeed """"especially"""" incivil and immature (which is an absolutely ridiculous proposition, I'd say), I'd at least expect you to give me the slightest bit of credit for the rather magnanimous step I took in apoligizing to Clio. But no such luck.

I think you may be mistaken in your assertion that Clio and myslef have """"buried the hatchet"""". I may have """"buried the hatchet"""" with her through my unqualified, unconditional apology, only to get a lukewarm """"ok-I'll-accept-your-apology-but-you're-still-wrong-and-I'm-still-right-so-please-continue-to-stay-away-from-me"""" response. The """"hatchet"""" is only half buried at this point.

As for having a giant chip on my shoulder, how, in God's name, can describe me in such a way, after taking such an extremely magnaminous step in offering such an apology? One would only hope for praise for taking such a bold, magnanimous step, rather than yet further insults as to immaturity. My apology was indeed the most mature thing I've ever seen on wikipedia. Shame on you for giving me absolutely no credit for it. You're certainly a rather poor admin afterall. Block me again if you wish, if you feel I've insulted you. I'll just award myself another resilience barnstar for it.  

""",1,0,0,0,0,0
100223,188eff13b14ee893,"Block Me! I DARE YOU 

Hey, don't tell me what I can and can't do, go ahead and block me, cause if you do, I will have this whole damn website shut down for good. So try me!!!    Wweppvguy",1,0,1,1,0,0
67574,b4d65d5792b26308,"""

 ARTICLE ON MY USER PAGE 

Question if I made a copy of the article """"Nyrva Dragonrhyne"""", and put it on my user page, what's wrong with that? Your comment on the deletion discussion page for this article, you say

Comment Wikatu appears to be creating a duplicate of the article on their User Page. [1] Edward321 (talk) 

So why is this an issue? Can you please clear this up? Aren't people entitled to put whatever they want on a user page here? 

I am trying to ask you a fair question here, not attack you.

Thanks.   """,0,0,0,0,0,0
153051,96a2578de1bb5d47,"Hi Dycedarg.

Is there any way to get the jerk at 24.236.179.20 who vandalized my page with disgusting pornographic insults (page: Jeff Boman)? I have a hunch who it is; a guy who threatened to mess up my page om another Web forum.

I graduated from high school crap like that in 1984. This jerk needs to be taught a lesson in the law.",1,0,1,0,0,0
98098,0cbb5c75d59e5a17,You look like a Nazi to me!,1,0,0,0,1,0
19464,33614b14c4ee6a33,"Glagolitic alphabet 

This article states that the Glagolitic alphabet was *devised* by C & M.  However, the Wiki page on Glagolitic alphabet (http://en.wikipedia.org/wiki/Glagolitic_alphabet) contradicts this statement by saying that the Glagolitic alphabet pre-existed the arrival of C & M.  I think that, at most, we can say that C & M REvised (not DEvised) the alphabet to include sounds for the Slavic language.",0,0,0,0,0,0
126602,a52815fd1e854219,"I know I'm not going to be able to convince you based on past experience, but what you've done will probably do more harm than good. Almost no one is familiar with the name Acer floridanum, and despite the fact that recent publications suggest that Acer floridanum might be preferable (the conclusion of that paper wasn't entirely confident as I recall), it's a bit premature to be moving it. Aside from the one publication in a relatively unimportant botanical journal, there isn't much supporting the name. It's not considered accepted by the vast majority of sources (including ITIS, which I think is our standard). Besides, the taxonomy of the species is simply too volatile to be moving it around. DNA work could reveal tomorrow that it's a variety of sugar maple. It's best to wait until a name is more or less universally accepted. I would wait until the publication of volume 13 of the Flora of North America, which will include the Sapindaceae.  | talk  |  contribs",0,0,0,0,0,0
109484,4995db47e6514d04,"I see - whenever someone edits with valid viewpoints inconvenient to yours, it is vandalism, is it? What a disgusting, spineless fellow with scholarly pretensions you are! LOL!",1,0,0,0,0,0
78980,d359010b09301277,"Cheerleader 

Your a dumb fuck for having any interest in the Cheerleader article whatsoever, cheerleaders piss all over themselves, none have any worth.",1,0,1,0,1,0
61286,a409f7cd241514f2,"ARE YOU INSANE, Black Kite? You can't tell him to restate why he opposes the editor's nomination.  You ask people to freely vote, and yet here you are telling Danielkueh how to think and express his reasoning for the way he voted.  That's his reasoning, so leave it alone.  By the way, Danielkueh, thanks for your courage to speak your mindI may be banned soon, but I spoke my mind (Wikipedia revolves around censorship) (Copy to Black Kite)",0,0,0,0,0,0
75318,c97670a120eb2b8c,"Thanks for heads up.  I got your message about the Members Association.  I think I do need assistance.  There seems to be a  gang that has already formed around me and visions of the Star Chamber are in my head.  What do I do? 02:39, 18 Feb 2005 (UTC)",0,0,0,0,0,0
110534,4f5ba556a43e5e45,"I really think that the second, blurry and out-proportioned image is not worth having on the page, as the first one displays the logo fine, and two is unnecessary. I will remove it for a second time. wdd123",0,0,0,0,0,0
151371,7c096789ef9cd209,"""

Hey MF please don't leave Wiki I totally get your family problems but Wingard is a stupid wackjob who will get blocked again. Please don't leave. I will miss you (  Talk? """,1,0,0,0,1,0
123648,9550374ad03505e7,Oh that is wonderful how those IP's just change around isn't it? Any other key evidence you'd like to tamper with? It sounds like you've done a lot wrong. It's really just a matter of when it catches up with you.,0,0,0,0,0,0
15069,27d8929f3d27996a,You obviously have no idea what you are talking about.  He is always introduced as SHAD GASPARD.,0,0,0,0,0,0
21278,381a504c1c9d1574,"""
No, at the bottom of all the pages, it says something to the effect of """"haha beep you r dumb haha""""""",0,0,0,0,1,0
47182,7e03bbbcefc431f8,"""

 Wikipedia talk:Articles for creation/Loma Vista Recordings 

Obsolete, as Loma Vista Recordings exists.  Delete or merge.   (spin me / revolutions) """,0,0,0,0,0,0
113499,5ef670e9b51d480e,"Communists dangling on the rope 

Dirty communist pig! You will be hanged.",1,0,0,0,0,0
140848,f1b63a73d651289b,"Oh yeah, I can't wait until this turns into another William II/Edward II/James I article, with LGBTQ freaks co-opting the content with paranoid theories about faggot coverups in the English Royal Family.  Fuck you and grow the fuck up.",1,0,0,0,0,0
52554,8c95127bc09f5487,shut up you decaying brained piece of raped s%%t.  go tell your mental diarrea to your mom,1,0,1,0,1,0
130200,b891a8ac3a2ce85b,"Fluence, until you understand that your contributions are of an extremely low quality and learn how to fix them, you will simply be an annoyance to Wikipedia. All of your updates and articles are useless fan cruft. You waste time by nominating it all to be displayed on the front page, and you are are abusive to people who offer criticism, even of the polite constructive sort. You should perhaps focus your attentions on making a Keane fan site, and stop trying to turn Wikipedia into one. Nobody likes Keane, Fluence. They are terrible.",0,0,0,0,0,0
27016,4787fe36176bbc0e,"""::::::, what is the section you refer to as """"the reproductive toxicity section""""? There is no section named that. And secondly, who gives a """"rat's ass"""" about effects of a chemical on reproductive health? A lot of people do. What section are you speaking of, what particular content, and why would is it not useful to a reader?   
""",1,0,0,0,0,0
34203,5b4d7348daf046ee,"Also, keep in mind that Wikipedians are quite adept at thinking they are righteous and brilliant for editing an online junkyard.  My suggestion would be to move on to a better website without the shitty corruption and moronic interludes.  67.176.98.94",1,0,0,0,0,0
99936,16e098ac8b7b1de5,""":""""Racially cheap"""" makes no sense. What he is saying is """"I was never of the opinion that for example Chinese or Japanese are racially inferior"""", implying """"to us"""", nothing else. -  

""",0,0,0,0,0,0
85420,e47b772c3405e6d5,I have reverted unsourced editing made by the user only identified by an IP address.,0,0,0,0,0,0
54877,92a8736b41042373,"No no...please...I leave the distinguished honour of making my page vanish to you....if it's not too much trouble....you seem to make other pages vanish with a flick of a switch....now...go ahead...you do the work and make me vanish...I worked on the page you deleted...errr...made vanish...and was in the midst of adding to it when YOU decided to send it to speedy deletion...what's the matter? You can take material off but you can't make members vanish....maybe you aren't the all powerful you make yourself out to be..Toddst1...not your real name.....haw about we call you Speedy Deletion King? Next time I come back, I hope my page has vanished....good luck with that work too....I hope you enjoy it...you seem to enjoy destroying other people's hard work....NOW...make me vanish...enjoy the job....you know you love it! Z",0,0,0,0,0,0
38946,67e3d35e19d55c7e,I didn't make the edit.. P 128.230.169.203,0,0,0,0,0,0
13194,22ee8de4916ee888,"I have just seen that the link did not work, so I agree with you removing it. As for Encyclopedic writing style - How would you have written it ?

Thanks",0,0,0,0,0,0
40272,6b79b9cff87d04db,"""

You're a moron. Plain and simple. The movie mentions the word """"satan"""" for comedy effect. Suddenly, according to you, everyone involved in the creation and production of the Aqua Teen Hunger Force movie is suddenly a real, practicing satanist. By the way, the majority of what you just made up is bullshit. I've watched the movie in theaters, and twice on the DVD. I can safely say you have not the slightest idea of what you are babbling on about. Thanks for being a gigantic idiot.""",1,0,0,0,0,0
50559,8732c47576ceb753,ok thanks can i request a new article under surenos titled whitefence gang ?,0,0,0,0,0,0
132092,c2dce591ec706689,YOU SUCK YOU SUCK YOU SUCK YOU SUCK YOU SUCK YOU SUCK YOU SUCK,1,1,1,0,1,0
86633,e7b4e21b829e1ef3,I am a PR team and a lair and SAS81 stinks too HA HA,1,0,0,0,0,0
69711,ba7b10573ecb2d4e,Youngamerican is a chicken shit cock sucking bastard and his mother is a slutty whore!,1,0,0,0,0,0
86,0036621e4c7e10b5,"Would you both shut up, you don't run wikipedia, especially a stupid kid.",1,0,0,0,1,0
122815,90f56e6f54934bfc,"""

 BULL$HIT. he sells this on openness and closes his page. u should be ashamed. 

ikipedia Founder Hit With Relationship Trouble, Allegations of Excessive Spending
By Megan McCarthy March 03, 2008 | 3:34:58 PMCategories: People  
Wikipedia founder Jimmy Wales didn't have such a good weekend. First the blogosphere and then Wikipedia itself lit up with news of his messy breakup with controversial Canadian TV pundit Rachel Marsden. Now, accusations are flying that Wales has been living the high life on the expense account of the nonprofit foundation he created.
On Friday, reports surfaced that the married-but-divorcing Internet icon carried on a clandestine affair with Marsden.  Evidence of the affair included lurid IM transcripts, which appeared on Silicon Valley gossip blog Valleywag. On Saturday, Wales posted a statement on the Wikipedia Foundations website (which he later moved to his personal site) denying that his actions went against Wikimedia Foundation's policies, and stating that the affair had ended. Marsden responded by listing the clothes that he left at her house up for auction on eBay.
So, what's the big deal when a relationship goes sour? Well, the two met when Marsden contacted Wales to help her """"clean up"""" what she perceived to be errors on her personal Wikipedia page, and there have been allegations that Wales used his influence to improperly make changes.
Former associates of Wales' are using this scandal to bring up other worries they have about the organization of the foundation. Former Wikimedia exec Danny Wool, who left the foundation last year, wrote a blog post insinuating that Wales used the non-profit foundation as his own personal piggy bank. Expenses that Wales tried to apply to the foundation included $300+ bottles of wine and visits to Moscow massage parlors, Wool alleges. According to Wool, the expenses got so out of hand that the Wikimedia foundation took away Wales' corporate credit card.
""""There were occasions where he used [the Wikimedia Foundation] for personal advancement under the guide of the mission.  And, as someone who was in there for the mission part of it, I found that rather distressful,"""" Wool told EPICENTER.
Wales did not immediately respond to a request for comment.""",0,0,1,0,0,0
144522,0e52ab1a2a267563,Shut the fuck up you ain't even staff and Venior can go fuck himself that prick fucker.,1,0,1,0,1,0
142032,f7d7795d4d8f1036,"Hey Freepsbane, does your mother know that you have been getting fucked by for some time now?",1,0,1,0,0,0
84980,e36d2a727f0c2b56,"Hey sceptre.  How are you?  Are you a virgin?  Would you like to no longer be one?  If so, you can either A)stop editing my posts like a little bitch or B) challenge and win a race against tim dwight a really fast white boy back in the day.

PS - your TV interests are gay",1,0,1,0,1,1
60341,a19017e95cc32708,"Removal of information
Next time you remove valid information, please leave an explanation. Doing so without explaining is usually deemed disruptive.",0,0,0,0,0,0
140299,eeb66c5a85518548,"It must be a confusion with Schengen, which unified European policy concerning security matters.",0,0,0,0,0,0
128910,b167e4fd2758147a,"""

Yo. What in heaven's name is your problem with Rm994? He's just trying to explain to you how to properly edit a page on WP. Instead, you practically """"spit"""" in the guy's face. So, in response to your actions, I will """"spit"""" in your face and then you can tell me how it feels afterwards because you deserve it you motherfucker!!!! DO NOT BUG Rm994 EVER AGAIN, YOU HEAR ME YOU SOB? HabsMTL""",1,0,1,0,1,0
17974,2f775a3c751a0d2a,"""
Sorry, I took this from the great """"W.S. Burroughs community"""":  Reality Studio. There are more pages on this site about Ashbery, Locus Solus and Art and Literature.  """,0,0,0,0,0,0
122434,8ee797915a0751ed,"""

OK, please explain to me how is my opinion that you hate Serbs a personal attack? Are you gonna block me again for making you cry?   - talk """,1,0,0,0,0,0
13279,231f16d080f4b873,"""all a bunch of lying fuckers who enjoy stalking people, like Elen The Stalker does, so fuck you all and fuck this shitty excuse for an """"encyclopedia"""" that's nothing but biased shit""",1,0,1,0,1,0
130152,b848d50ccb20c66a,"Re: RFA
Thanks for your vote, and good luck with your FA nomination!",0,0,0,0,0,0
69324,b977b36ff0aba246,"""

 KITTENS! 

I throw them against the wall.

  
""",1,0,0,0,0,0
30133,500334f472dc28f8,You guys are victimizing me because of my ethnicity. This is blatant racism.,1,0,0,0,0,0
138990,e7cad8a8b1b6dbbe,"""
 The reason I asked you about English being your first language - aside from using patently incorrect expressions like """"more clearer"""", opening a sentence with """"hence"""", lack of punctuation, or consistent non-capitalizing of """"I"""" as in first person - is the consistent misunderstanding we seem to be having about an elementary grammatical absurdity: since the theater is still within the US borders, the subsequent mentioning of the US should acknowledge that. My optimal solution is to change """"United States"""" to """"The rest of the United States"""". It is simple, elegantly worded, and solves the issue. EauZenCashHaveIt (I'm All Ears) """,0,0,0,0,0,0
113930,6157782162d42627,"Are you fucking serious? Again, what Hume have you read? Go fuck yourself, ignoramus. Stop trolling and spamming my talk page and spend the time actually getting an education and reading a book on philosophy for once in your life before you continue to make pointless, masturbatory edits on pages well beyond your comprehension. Please share, what is your interest i Hume beyond being a thorn in my side?",1,0,1,0,1,0
150895,73c53c0891950dc8,"Fuck!!! 

Labstore isn't die!!!",1,0,1,0,0,0
86752,e80df6a3f21b7485,"Ustase 

I've already elaborated fully why the added text - on the article talk page, then removed by me and others, is a defamation of the Einstein's name. Please, avoid supporting this defamation further.72.75.20.29",0,0,0,0,0,0
46102,7b2aba3eaf0135c9,"""
 It is complete and utter nonsense to claim that """"anyone who understands science knows there are no facts.""""  Science is loaded with facts.  Facts are usually represented by the data with which we deal when engaged in experimentation and observation.  Yes, rules and ideas are tested.  Theories are tested.  They are all tested against the data - the facts as we have gathered them.  It's a fact that people don't rocket off into space when they jump up from a trampoline.  Theories about gravity serve to explain that fact.  It's a fact that organic life on this planet is interrelated and evolved over billions of years.  The various theories of evolution explains that fact.  -    

""",0,0,0,0,0,0
64292,ac0bafa618f9aed6,"Communist bastard

I have nothing more.",1,0,1,0,1,0
56986,9858283ca60c0af0,"""
Wow Ryu, You seem to be upset, Care to fling any more insults at Gamergate supporters?, Telling us to """"Eat shit"""" is not very neutral of you.   """,1,0,0,0,0,0
13068,22995cca20ab27a3,"92L.INVEST
Best status from NRL: 45kts 995 mb
92L.INVEST first appeared 2009-06-01, 2245z @ 41.0ºN 24.0ºW.

NHC TWO
2009-06-02, 0000z // 0600z // 1200z // 1800z

 RSMC AOI

NHC TWO
2009-06-06, 1800z
2009-06-07, 0000z // 0600z // 1200z // 1800z
2009-06-08, 0000z // 0600z",0,0,0,0,0,0
156042,c81eac7c378468b0,MAN NO ONE IS LIESNTNING,0,0,0,0,0,0
83681,dff11b4876151c86,"CRAPPY nick cage movies and obsesive compulsive wikipedia editors 

ur a douch get a life",1,0,0,0,0,0
87551,ea31df9e641b68ea,"""

 The Truth About Me, Stephen 

Hello, you sexy little love-hole!
I am seeking hot, kinky sex; that is why I am here.  I am seeking a large, hairy, ape-like man to discipline me.  I like it when big men talk dirty to me whilst pounding their rock-hard schingslongs into my mangina; just thinking about it makes my tiny little micro-penis perk up like Hitler on meth. I want a big, strong man to beat me up whilst another muscular hunk restrains me and whispers obscenities into my innocent little ear.  I especially like it when I am called 'a cum-guzzling, dick-sucking, fellating, felching, shit-sniffing, nigger-worshipping, homosexual man-slut,' for I know, in my heart, that this description of me is extremely accurate.  Please, big, hairy men, I want to be your ass-slave, serving you and satisfying you with my bunghole for as long as my submissive soul remains in this world!!!!!!!!!!!!!!!!!!!!!!1111one1111won11  I will even pay you large sums of money if that is necessary.  Contact me as soon as possible!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!one1111111111111111won1111

Submissively Yours,
Stephen """"The Cock-Sucker""""

Dignity

none

User talk:74.162.84.241 (The Fact That I Lack a Sense of Humour)

I also would like to inform everyone that I have no fucking sense of humour; I take everything way too god-damned seriously.  I, Stephen, am an uptight, boring, nigger-loving cunt.""",1,0,1,0,1,0
130870,bc39896cc68fe3e5,"thanks for stopping by in Dixon, New Mexico 

and making it, if not a better place to live, at least a better place to visit on wikipedia.  We are indeed an unincorporated village (though a village none-the-less) which is why I spent the last week or so at the Embudo Valley Library book sale.  We get no local taxes for the library.  Perhaps more than you want to know, but it's too late now.  in any case, I appreciate your improvements here.",0,0,0,0,0,0
36347,61198170ee986ed4,"I'm sorry that i must have misread the article. Now that I look back, the absense of ANY mention of WMD, and bush telling the public iraq had them is suddenly NPOV, where it was POV before. Silly me. Same with all the link between iraq and the 9/11 terrorists.... oh wait, i WAS right, they are not included because they are negative things about bush, forgot we cant have that here.",0,0,0,0,0,0
103410,29647536f1048339,"""
More thoughts
Hi KW - I noticed this thread whilst I was on my wikibreak and since I didn't have sufficient time/internet access, I made a note to comment. Before I begin, I'd like to apologise for the accusation of harassment, whilst I was feeling harassed by your comments I believe I over reacted due to the off-wiki stress of moving house. With that agreement above, I'm hoping we can move on. I'm hoping to get RfA Reform wrapped up 2012, there's been some very good research done, a few very resonable proposals which will be brought to the community to decide on them (even if I don't personally agree with them). 
You mention above that the RfA Reform project is dead without an an article writer as a leader, though you and I disagree on what constitutes an article writer, I would love to see one of those names helping in the project - even as co-ordinator. However, since none of them has shown any interest in RfA Reform and they are all busy with other things, I'm not going to hold my breath. Please do feel free to nudge any of them though - I'm sure a comment from you would go down much better than one from me, since I haven't interacted with any particularly. 
As for the unsavoury behaviour towards editors, I am actively trying to minimise this. For example, Keepscases, I did much research into his questions in the last quarter of last year, who removed them, how they were answered and so on. I don't believe I published it on wiki, though I could dig it up for you. From that, I came to the conclusion that Keepscases questions were not a major issue - and discussed that with a few of the editors who had issues with that user. I don't believe there has been any comments regarding Keepscases since, though I know there are still editors who are unhappy with the questions at RfA.
Regarding Malleus Fatuorum, I do endorse a topic ban from discussing administrators, as I believe that would remove the majority of problems and would be a much better solution than a blunt instrument like a block. Unfortunately, that does mean also topic banning him from RfA, which is a pity because his votes generally appear to be well worded (it's the comment's outside the votes, and the comments at WT:RfA which are problematic). In any case, that's a personal opinion, which I've explained with evidence at the the ArbCom case. If ArbCom choose to disagree, I'm not going to persue that further. 
All in all, I'd love to see RfA Reform actually improve RfA - I'm not 100% it can, because of project wide failings, but that doesn't mean I'm not going to try. I'm hoping to do some work improving the de-sysop process too, I'd like to see a more clear system there too. Finally, would you mind laying off the """"RfA Deform"""" comment? It belittles the project and only serves to make things more difficult, you are the only editor who uses that phrase - so I'd appreciate it if you could drop it.  · (talk) """,0,0,0,0,0,0
153018,961462fba9ce611b,"Cover
The original cover that was on this page wasnt real. The person who made it said so.",0,0,0,0,0,0
25940,44ae6367ed2cfc66,"Awww, my deepest appologies, here's a Kleenex.",0,0,0,0,0,0
30985,52514b10c1d34448,"I like the changes you made, thank you for helping D",0,0,0,0,0,0
34052,5ad8929effaeaccc,""":::::You can't know ahead of time what people believe to be the mainstream/straightforward view, and in fact people may not believe it either way, they just accept what they have been told (but we should not simply regurgitate that). I am not advocating rewriting the intro, I am advocating caveatting or balancing. How is """"ostensibly"""" inaccurate? Given that we agree to disagree on this (and likely many other points) I will add {npov} to the article soon unless you come up with something new.  T 

""",0,0,0,0,0,0
16338,2b11fa034e9d695a,new here and have no idea where to put this comment but Barrack Obama gets a quick link and ||Pulmonary Emboli|| does  not? What the fuck is a pulmonary emboli?,1,0,1,0,0,0
235,00958dec64c33224,"Please stop adding nonsense to Wikipedia. It is considered vandalism. If you would like to experiment, use the sandbox. Thank you.  2000",0,0,0,0,0,0
6526,117355ef7868a3c5,"ROHA, Stop floating from IP to the next and create an account.  Thank you.",0,0,0,0,0,0
72232,c15f790e8aac78b7,"Strongly opposed merge. As I explained above these are completely different subjects and the fact that the green transport is not well developed does not justified the merger. The key difference is that green transport is a concept/wording developed by the environmental groups, while sustainable transport is a mainstream concept in transport engineering and economics, and obviously they overlap as green transport is a subset of sustainable transport, but some concepts are defined by the environmental ideology rather than pure economics and engineering, and these not necessarily agree.",0,0,0,0,0,0
79781,d5718a7cb7960c91,"TFG, you are an idiot. I NEVER believed in Santa Claus and I used to go around to all the stupid kids in my 1st and 2nd-grade class and tell them Santa wasn't real. The teacher told me to stop but I didn't because I was smart and logical even at 7 years of age. If I could be logical at that age, any kid can, stupid parents like you are getting in the way of kids' developing their logic skills. From the time I first heard of Santa Claus when I was 4 years old I ALWAYS knew he was fictional. How come I knew it and yet you're saying children shouldn't find out? What if it's a smart and logical child like me who asks questions about the logical fallacies? you know, like I DID, because I'm SMART.",1,0,0,0,1,0
2043,0589d6b50920e734,"F.Y. punk, VidGmr was my homie. It's was due to some faggot named Klptyzm.",1,0,0,0,1,0
89123,ee6a84ea577735ed,"""

It's such a great country that we're going to call it a country, not a """"micronation"""". Let's call it for what it is. """,0,0,0,0,0,0
149489,5cc794ac815307c4,"Twit 

Your just another petty fascist.
You clowns are feeble (certainly in mind).",1,0,1,0,1,0
109790,4b3c47434bbdc3dd,"Clone Saga Sucks 
This article needs more info about how EVERYONE hated the clone saga and it is considered to be one of the worst comic stories in the history of comics. The Clone Saga is ridiculously stupid, displays what kind of arrogance and contempt Marvel has for it's readers, and anyone who likes it is a goddamn marvel sycophantic moron.",1,0,1,0,1,0
115342,68cd547b7713dfa9,"""
""""This is the stuff that leads to severe admin burnout""""  that's extremely sophistical reasoning. I think you're aware of the relevant Wikipedia policies, but just have no respect for them.   """,0,0,0,0,0,0
44325,765d55550c062313,History of Wahabis is full of bloodbath.The massacre of Taif must be included.I support it.,0,0,0,0,0,0
20222,3566fa34450c8dec,""":::You're """"Whedon fans"""" for a reason...you take everything he does into your heart. The man could probably film himself taking a crap and spouting cheesy one-liners about his crap and that would be loved by Whedon fans. ;) j/k.   (Contact me) 

""",1,0,0,0,0,0
143682,01054e9085864202,"Hey! 

Fuckwit Femto, 24.118.99.21 isn't me!  Aug 18, 2006",1,0,1,0,0,0
93495,f9fa1997fcacddee,wow the guy who deleated the stuff on the Habbo NSM is leet. 88!,0,0,0,0,0,0
149565,5de0729d1e6055d9,It's not vandalism you stupid cocksucker! Why are you such a fucking cunt rag!,1,0,1,0,1,0
145241,19470675a3754b08,CBC: Languages act called 'Quebec Nazi Act',0,0,0,0,0,0
115556,6a16db9df5c7a539,"Warning
 Please stop. If you continue to delete or edit legitimate talk page comments, you will be blocked for vandalism.  (This Includes Removing Warnings, Try Archiving Instead of Removing Warnings!)",0,0,0,0,0,0
81833,dadcfd3ae9408d69,"Just because you're atheist doesn't mean you're a devil worshiper, moron. 50.53.50.113",1,0,0,0,0,0
119041,7c55835459b946d4,"""
 Hello, Supergumby and Welcome to Wikipedia! Thank you for your contributions to this free encyclopedia. If you decide that you need help, check out Getting Help below, ask me on my talk page, or place  on your talk page and ask your question there. Please remember to sign your name on talk pages by using four tildes (~~~~) or by clicking  if shown; this will automatically produce your username and the date. Also, please do your best to always fill in the edit summary field with your edits. Below are some useful links to facilitate your involvement. Happy editing!   
|}""",0,0,0,0,0,0
27061,47a08d0464a441d7,nigger paedophile nigger paedophile,1,1,1,0,1,1
86459,e73f0c336926377f,"Okay, thank you very much!!",0,0,0,0,0,0
5003,0d3fec1ba3c85535,"""

Unless the admin of [stadiumarcadium.com] (which is an UNofficial, fan website) holds the Copyright information for the picture, he or she has no justification in allowing you to use the image on Wikipedia. I don't actually think you understand the licensing concept. Read over GNU Free Documentation License. I'm still going to remove the image unless you can prove the admin of the unofficial message board is indeed the copyright holder. Regards,  (Talk|Contribs) """,0,0,0,0,0,0
14777,27079312e4174a2a,"That's Pax's view, yes. Guy ()",0,0,0,0,0,0
93421,f9c895b2ae5505bc,REDIRECT Talk:1995 World Netball Championships,0,0,0,0,0,0
