,id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate,label
89428,ef357836159d68c6,"Congratulations, well done...",0,0,0,0,0,0,non-toxic
58885,9db4c9fba6b3b1ee,"Admin abuse on Wikipedia is a serious problem 

I looked up Wikipedia's rules regarding that and I followed YOUR PROTOCOL regarding admins abusing power. IT STATES THAT I HAVE TO NOTIFY AN ADMIN IF I AM GOING TO REPORT HIM.

I DID THAT.

go look up your own rules please. 

My god, what a bullying bunch of powerhungry maniacs you have all turned into.

You guys need a very large mirror..........  Have you been abused soo much in your life, that you cant look at yourselves anymore?  

I am really sorry for you all.",1,0,0,0,0,0,toxic
7883,14fcbbea2d960298,"The Cullens are the hottest vampires alive!! 
Unknown",0,0,0,0,0,0,non-toxic
84084,e0fed71d21f7734d,"""

The """"Se"""" in """"Sesotho"""" does not mean """"language."""" It is a noun class marker which is an inalienable part of the morphology of the word. That's simply the way the word looks.

For example, """"education"""" is derived from """"educate"""" through a change in morphology. The change implies that the word is a noun, but it is not valid to simply use the root without the suffix.

""""-sotho"""" is a root, which is made meaningful with class markers (Sesotho, Basotho, Lesotho, etc).

The """"Se-"""" marker in this case does indicate language, but the class has many other types of nouns.

seponesa the police force
sefofu blind person
sefate tree
seanamarena traditional blanket
sekgathe verbal tense
etc.

So yes, it is a tad complicated...

 TheWHO!!?? """,0,0,0,0,0,0,non-toxic
13656,240c7ea52e9dba7e,"Thanks, that'll get some heads twigging!",0,0,0,0,0,0,non-toxic
58198,9bd19b2c61b34c6d,"""

 you and purple 

""""@!? you or just fuck you""",1,0,1,0,1,0,toxic
90549,f2449d8650bc2b2b,I didn't ask how often you jerk off.  A Simpsons episode is where the mass of twitchy muscle is from.  69.158.165.129,1,0,0,0,0,0,toxic
16990,2cd7d19c29784ed2,"Prove it, it's free country and you do not belong here, everything is simple answer by those who have no brains and now, everything u do is wrong and I will stay here UNTIL COWS COME HOME.",1,0,0,0,0,0,toxic
68129,b640be9bd2b1276e,"Hello == I would like some help in reporting and warning a member who warned me or gave me a final warning. There has been many problems with a certain bot: user:BetacommandBot.  Someone called user:timothy titus figured he has been lying about his age/student status and this goes some way to explaining the poor management of the bot. I agreed with Timothy's point here: http://en.wikipedia.org/wiki/User_talk:BetacommandBot#Is_this_bot_really_owned_by_a_student.3F and henseforth recieved a ==final warning from this gentleman (user:Nwwaew]] for exessive personal insults(?). I have had information of his threats and poor management before to other members. What can be done for me and others who are a victim of this member? Thankyou for your time,",0,0,0,0,0,0,non-toxic
92436,f72c397776f502f1,"notable basque chileans 
per WP:BLP and WP:RS i've removed all the family and people's names from the list as they are all unsourced. if anyone has sources for these people actually being of basque descent, and notable, please feel free to add them back.",0,0,0,0,0,0,non-toxic
100522,1a15c61b1af419fe,"I call 74 74, and 28 is gone. Swedish duck of memory?",1,0,0,0,0,0,toxic
118978,7be9357a1588bdff,"As I told you I was in the process of the cleaning up the article to conform with WP guidelines, You need to allow me to clean it up before invoking WP:G8. WP:G8is usually invoked for articles that consistently fail to meet request for clean up or no going process for the clean up can be seen.",0,0,0,0,0,0,non-toxic
59928,a06ce408435938bf,"On your talk page, (E-mail?) 220.101 '''''' \Contribs",0,0,0,0,0,0,non-toxic
47638,7f46419a383e17fd,"I feel like I can be a constructive asset to Wikipedia; my only problem is that I have severe biases towards many WWF-related persons and I will never give them up.  However, I will be a good asset and will resume my editing immediately.  Thank you for unblocking me, I really appreciate it.

- Unbiased Indian",0,0,0,0,0,0,non-toxic
15358,2892713b1de04483,""" Is Dawkins wrong? Am I wrong about Cynefin being pseudoscience? """"Prof"""" Michael Shermer is surely not wrong when he identifies """"why (smart) people believe in weird things"""" (title of his book, without the word smart). 

""",0,0,0,0,0,0,non-toxic
30686,5181ede3ccd97c4d,"I notice you didn't say you had a good job though 

Also I can just reset my modem and change my IP anytime I want.  So go have sex with your pretty girlfriend instead of patrolling wiki... you do have a pretty girlfriend, yes?",1,0,0,0,0,0,toxic
103869,2bc2e79e4fe6a9af,understand you can't manage? You are pathetic.  20:32,1,0,0,0,1,0,insult
61546,a4bbf111de94e9c1,PS i have multiply been attached and harassed by rebublicajacobite i didn`t know way to do exept delete it i don't know any admnistrators,0,0,0,0,0,0,non-toxic
117811,75508197262bcda9,PAGE GO DIE YOU STUPID ARSEWHOLE AUTOMATED FILTER,1,0,1,0,1,0,obscene
33006,57d9f06d48f1d4a6,"What a retard, that . Shut your FUD up, you are not the good guy, Scientus is. [[User:Williamimm]William Immendorf] ([[User talk:Williamimm]talk]) 7:35AM CST, October 21, 2009",1,0,0,0,1,0,toxic
102278,2356f93507d71179,"thank you! 

Thank you for your additions! What would you think of the creation of a comprehensive Japanese fashion article out of that list?",0,0,0,0,0,0,non-toxic
155210,ba8e590a5bfa86d5,GUARANTEED TO ME BY AL GORE,0,0,0,0,0,0,non-toxic
14520,26561c29d27ca296,fucK of ff f f f f f f f f,1,1,1,0,0,0,severe_toxic
135470,d48a18c3f3f43444,"No, maybe you should get a life instead of being like a shot to revert my vandalism on a page relating to a game nobody has talked about in the last two years. Wiki = made you their bitch.",1,0,1,0,1,0,toxic
15720,2982d3a5c7f414c9,"on time i pooped
and it got on my shirt
i thought it might hurt
but it was great dessert",1,0,0,0,0,0,toxic
109678,4ab41d4570219461,I am a power hungry administrator! Who likes to suck cock!,1,0,1,0,0,0,obscene
56726,9793287d7618ca81,Fuck her right in the pussy,1,0,1,0,1,0,toxic
4603,0c366ebaa172e726,fucking liberal prick and get a life!,1,0,1,0,0,0,toxic
142636,faf5bec124ed441d,"""== Hey Fuck-head==
Hey, just wanted to say """"Hey Fuck-head"""" seeing as you're a complete fuck-head. Do not forgive. Do not forget. Fuck you shit bitch. Go on - ban me. That's the wikipedia way. Just shut out the objectors (to the admin power trip) and go on with your day. If people like you ruled the world we'd be extinct before we were ever supposed to be. Again - fuck you shit-bitch.
""",1,1,1,0,1,0,insult
101680,2024907fa5f31bc0,There is another folklore saying that you don't know all of your fathers.,0,0,0,0,0,0,non-toxic
110578,4f8f6b297e60b4b9,"""

Fair use rationale for Image:Foxddset.jpg

Thanks for uploading or contributing to Image:Foxddset.jpg. I notice the image page specifies that the image is being used under fair use but there is no explanation or rationale as to why its use in Wikipedia articles constitutes fair use. In addition to the boilerplate fair use template, you must also write out on the image description page a specific explanation or rationale for why using this image in each article is consistent with fair use. Suggestions on how to do so can be found  here.

Please go to the image description page and edit it to include a fair use rationale. Using one of the templates at Wikipedia:Fair use rationale guideline is an easy way to ensure that your image is in compliance with Wikipedia policy, but remember that you must complete the template.  Do not simply insert a blank template on an image page. 

If you have uploaded other fair use media, consider checking that you have specified the fair use rationale on those pages too. You can find a list of 'image' pages you have edited by clicking on the """"my contributions"""" link (it is located at the very top of any Wikipedia page when you are logged in), and then selecting """"Image"""" from the dropdown box. Note that any non-free media lacking such an explanation will be deleted one week after they have been uploaded, as described on criteria for speedy deletion. If you have any questions please ask them at the Media copyright questions page. Thank you.  (Talk) """,0,0,0,0,0,0,non-toxic
147022,35a141e19195c96c,"""

 Source 

We don't need to add the government document directly, the figure of 500,000 Indians in Bangladesh is cited by The Financial Express, a major daily in Bangladesh and a reliable source. If anyone has questions about the reliability of the source, please take it to WP:RSN instead of removing the contents. ''''''''''  (talk) """,0,0,0,0,0,0,non-toxic
131663,c06ec0a9a7a7d3f6,"""suck it asshats

Hurricane Expert Reconsiders Global Warming Link

Prominent MIT hurricane scientist Kerry Emanuel has publicly reversed his view regarding global warming's alleged impact on hurricanes.

“The [computer] models are telling us something quite different from what nature seems to be telling us,"""" said Emanuel, whose views on hurricanes and global warming have been prominently cited by Al Gore and other promoters of climate change fear.

He told the New York Times. """"There are various interpretations possible: The big increase in hurricane power over the past 30 years or so may not have much to do with global warming, or the models are simply not faithfully reproducing what nature is doing. Hard to know which to believe yet.”

In 2005, a few weeks before Hurricane Katrina struck New Orleans, Emmanuel asserted in a paper that he had found statistical evidence linking rising hurricane energy and global warming.

His conversion is a very important new development in the climate debate, said Marc Morano, a top aide to climate change skeptic Sen. James Inhofe, R-Okla.

""""First, 2007 turned out to be the ‘tipping point’ for global warming fears, and 2008 appears to be the year of vindication for skeptics as many prominent scientists reverse their climate views, more and more skeptical scientists speak out, and new data debunks man-made climate fears.

“Now another major scientist reconsiders his views on a significant aspect of man-made climate fears.” 

""",1,0,1,0,0,0,toxic
106962,3bf082ac8a187afe,"Things Soap learned today 

1. He is a right cunt
2. He cannot kill the party
3. No matter how hard he tries he still has to sit when he pees.",1,0,0,0,0,0,toxic
120590,8518ed74c778a274,"It's not a good article, doesn't matter what the people want, it doesn't fit Wiki's guidelines, and is best suited with a redirect.  Wiki is not a community where you discuss random copyrights.",0,0,0,0,0,0,non-toxic
127927,ac366ece0f39e77d,"""

Erroneous comment stricken. Still, don't delete comments outright just because you don't think they're appropriate. There's nothing in the rules that forbids casual use of words like """"fuck"""" on discussion pages. Also, what I posted above is not an attack. I mention this because one of your friends coming to your aid accused me of attacking you.""",0,0,1,0,0,0,obscene
156595,d0dbf37a37f078f3,Dave Wain says so the moderator thinks that anyone can write a patent. Try it. Then another comment like you can't cite patents because the source isn't reputable. Guess he/she must have an ugly daughter.,1,0,0,0,1,0,toxic
99462,14100f161933f106,"* Abbot Lake - 78854, 
 Aeneas Lake - 78879, 
 Akaiyan Lake - 78895, 
 Akokala Lake - 68146
 [[1796109, 
 Angel Lake - 93860, 
 [[Angels Lake|ft|m}}
 [[1796103, 
 [[Ann Lake|ft|m}}
 [[1796111, 
 Arrow Lake - 68352{{coord|48|4224|N|113|5306W
 Ashley Lake - 79175, 
 Aurice Lake - 68396, 
 Avalanche Lake - 68405, 
 Bailey Lake - 79258, 
 Baney Lake - 79323, 
 Basham Lake - 79394, 
 Beaver Lake - 79625, 
 Beaver Lake - 79626, 
 Beaver Woman Lake - 68649, 
 Beta Lake - 79737, 
 Big Hawk Lake - 79813, 
 Big Salmon Lake - 79868{{coord|47|3613|N|113|2257W
 Birch Lake - 79934, 
 Black Lake - 80001, 
 Blackfoot Lake - 80036, 
 Blanchard Lake - 80093, 
 Blue Lake - 80153, 
 Blue Lake - 80156, 
 Blue Lakes - 80157{{coord|47|5515|N|113|1652W
 Bootjack Lake - 80234, 
 Bowman Lake - 69143{{coord|48|5200|N|114|0952W
 Bowser Lake - 80323, 
 Boyle Lake - 80341, 
 Boys Lake - 93868, 
 Bradley Lake - 80349, {{co",0,0,0,0,0,0,non-toxic
95675,ffde5b109fa7a06a,"Hi Pete 

You're a prick!

Yours sincerely, someone who would never dream of buying such a rag as the MoS.",0,0,1,0,1,0,obscene
119842,80e44661557a0bc3,"Oh, I was serious. People just don't care about the grammar anymore. So, I'm very happy when somebody actually shows an interest in improving his/her writing—not that I should be talking. I've written some truly awful stuff.",0,0,0,0,0,0,non-toxic
87100,e8fc22187ed23af9,"hey 

hey pan dan. you're a cunt

have a nice day",1,0,1,0,1,0,obscene
121213,8888bef9452832f8,"""
 Jivesh, he is comparing respective singles released this year and both singers last albums. There is nothing bias about it.  • Watch n' Learn """,0,0,0,0,0,0,non-toxic
76709,cd6f8c8565251ee7,"You're a Douchebag 

If this is a person, you're a douchebag.  If it's run by a person, then (s)he is a douchebag.",1,0,0,0,1,0,toxic
41676,6f2e6e0bbb6391e3,"I solved it, didn't close the ref.",0,0,0,0,0,0,non-toxic
146465,2c944dcb1df67640,"It is unfortunate that i was banned before i could comment on these, N4GM, but i would like to now say that i think your additions are extremely valuable. I would like to see them expanded.",0,0,0,0,0,0,non-toxic
62446,a71f6421a7568f59,"Martin Conway sucks cock in the Men's toilet at the ANU 

hahahahahhahahahahahahahhahahahaha what a filthy homo",1,1,1,0,1,0,obscene
107565,3f099a6d45912a39,"Heh, look, not EVERYTHING is on google. you are a dumbass.",1,0,1,0,1,0,toxic
136533,da68c9213153ad77,"Upset 

I TRUSTED YOU!! IT TOOK ME LIKE, 15 MINUTES TO TYPE THAT PARAGRAPH! AND NOW YOU STILL TAKE HIS SIDE? CANT YOU SEE THAT IM THE VICTIM!! Im so lonley.",1,0,0,0,0,0,toxic
44422,76a2d6758e8ea1ad,"""With all of the TALK / """"lies"""" that Chappell has given you concerning Schmidt, if any of you want to hear current samples of Mikey's trumpet music you can go here:
http://www.myspace.com/thetrumpetofthelord

Of course James A. Chappell is a drummer who knows nothing at all about how to play a trumpet.

""",0,0,0,0,0,0,non-toxic
62550,a75a1e57a1e92f55,"""

But such a lede would contradict the title of the page. Is that a good solution? If we move the page to a more reasonably titled one then there is no problem anymore. Incidentally there are other limit cases: sets in all flat keys, all sharp keys, etc. so I agree we should think carefully about the new title. Contact  here """,0,0,0,0,0,0,non-toxic
26457,4615f87212567966,"WTF?

Why do you keep messing with my talk page? Please stop.",1,0,0,0,0,0,toxic
105942,36c2463f1fca284e,"""

 Wikipedia:BRD 

In your future dealings with editors on articles please be aware of the above policy that says you should discuss any changes after your bold change has been reverted on the article talk page. In other words: 
 You being bold. (which is great).
 Me Reverting because unless they are resurrected by magic zombies are not paranormal creatures in the traditional sense. 
 You should of Discussed.

Please bear this in mind in future. This is so that you can fully justify your reasoning behind the changes, and are not caught up in pointless edit wars going back and forth and then you yourself cannot be accused of edit warring. Look forward to working with you.   ✉  

 I have read other rules where they say if it is done multiple times, then be discussed. And I have seen several main editors, who I'm sure you would know if named, who dodn't follow BRD at all.
 And I wasn't going to discuss my edit on Warm Bodies the second time round because I put it back with sources I found for it. If you weren't happy with that, then I would have discussed it.
 But as you seem happy with it now, as you haven't reverted it, then there isn't any problem.   

Just because they don't, doesn't mean you shouldn't. Old saying, """"do as I say not as I do"""" comes to mind. In other words, do as Wikipedia says, not as other editors do, and you can't really go wrong. 
It's not a case of being happy with it, I just don't want to edit war over it. I do not believe that it is classed as """"paranormal"""" the lead needs sorting anyway as there are far too many genre's listed in the opening lead.   ✉  

 The idea of free will also comes to mind. Like I said, if it was reverted a second time I would have said why it should have been included on the talk page. I'm not going to waste my time. I added an edit in and then later found a source for it. Paranormal romance is currently the only genre there with a source. As we are using our own opinions on the page, you don't believe paranormal romance should be included as there are too many genres, l well I personally think """"fantasy"""" could go. The story is focusing more on paranormal romance than it is on the fantasy, it is inspired by the love story Romeo and Juliet.   
Good idea. I'll get rid of it. A source isn't usually needed for every genre. I will also transfer a copy of this conversation to the article talk page. Just so other involved can par take.   ✉  
 Woops, just realised I moved this over to my archive. Meant to only move the two dormant posts.   
That's cool. I thought it was something like that so I replaced it.   ✉  

Thor
Yes, I saw the film almost two weeks ago. The walk-and-talk corridor scene where Loki shape-shifts several times. But we all need to cite our sources, and they can't be personal viewing until after the film comes out. You did cite it the second time, so all's well.   

 An RfC that you may be interested in... 

As one of the previous contributors to  or as one of the commenters on it's talk page, I would like to inform you that there has been a [[Wikipedia:Requests for comments|RfC",0,0,0,0,0,0,non-toxic
50969,8850f1361fc57ac9,"It doesn't make that much difference to me, because I often don't remember who is an admin, and it would be unusual for me to check on all the participants in an AfD discussion I was in to see which ones are and which ones are not admins. On rare occasions I might do that, but not normally.  (talk)",0,0,0,0,0,0,non-toxic
157751,e2d6ad1452cfccd8,.Forsite Forsyth Boresyth.Forsyth sucks,1,0,1,0,1,0,insult
43313,73a08cf3a26542a3,"hahahahaha dude go get a real job! how old are u? come on,its geting stupid!!!",1,0,1,0,1,0,toxic
39073,684210b868f62072,"Miles Fisher 

I thought the existing comments on the talk page covered the issue sufficiently.",0,0,0,0,0,0,non-toxic
83800,e048c275f75d61ea,One minorities rarely win.,0,0,0,0,0,0,non-toxic
137910,e204c0ed098913e8,"Candelabra hypothesis 

Sorry i was away for a while, just saw your comment.

The term 'Candelabra' was coined by William White Howells (Mankind in the Making, 1959) to describe Coon's view of the origin of the races. Its completely incorrect, but nonetheless the only term which has ever been used to describe Coon's evolutionary model. Its incorrect because Howell's misinterpretated Weidenreich's polycentric (multiregional) origin of the races, which actually includes large amounts of gene-flow (regional interbreeding) when he wrongly believed it was a parallel (polygenic) model of the races. However Coon stressed far less on this gene-flow, but still allowed for it. So basically neither Weidenreich nor Coon's multiregionalism is true parallel or polygenic evolution, however Coon's model comes far closer to it, as his model doesn't take much interbreeding into account, his geneflow is very minimal. Wiley-Blackwell Encyclopedia of Human Evolution pp. 114-115 (see on google books) has a full discussion, pointing all this out. Coon also believed the racial developments and splits were long before sapienization, and that they were present in archaic homo and even earlier. If you read his Racial Adaptations (1982) he briefly discusses his idea that the Australopithecine's were already split into the races, for example he sees Mongoloid dental traits in one regional variation. However true polyphyletic or polygenism models on the origins of the races died out in the late 19th century. Karl Vogt for example argued the different races were never at any one point related, and that they evolved from different primates.",0,0,0,0,0,0,non-toxic
75039,c8c8492fc92cc214,"""

AFC Creation
Please take a look at the articles created that were deleted.  Some of the sources I had previously used were not what they consider to be reliable sources.  After the non reliable sources were mentioned to me, I stopped using them.  I started to only use sources that appeared on google news or on google books.  I have even gone to the reliable sources noticeboard to see if sources were good to use.   The SPI wasn't frivolous as a number of editors were previously investigated as being members of https://en.wikipedia.org/wiki/Wikipedia:Sockpuppet_investigations/Papaursa/Archive     Other admins (. St★lwart111) have stated that there were problems in WP:TAGTEAM .   specifically    Most of my articles are about individuals who were are notable via wiki standards such as African Americans sports players during segregation James “Pappy” Ricks, Olympians such as Thomas Martin (judoka) or National Champions such as Howard Fish.   
With 140 articles about 9 have been deleted.  This isn't a horrible percentage. This is under 10%.  Considering that most of the individuals who were deleted were African American Judo fighters, I pointed out that statistic, to which they claimed I claimed I said they were racist or bigoted.  I never stated anyone was a racist or a bigot.  I pointed out a statistic.  After this issue was closed, one user tried to revive the issue, to which an admin stated """". Systemic bias is a recognized issue on Wikipedia""""    Some of the deleted articles, I am waiting for more sources to appear such as Al Gotay, which was speedily deleted even I replied to a prod, another user wrote another message stating it should be deleted (it never even made it to AFD).  
I have previously used Articles for Creation , but the backlog is so big that it is frustrating to use.   I did say, I create so others can work.  Meaning we all have skills that can be used on wikipedia.  To me an article is like building a car on a production line.  I put in the headlights, others put on the wheels, others put on the seats, etc.   I don't own any articles I create.  I rarely revert edits.  I find topics of individuals whom I believe are noteworthy and create them.  I look at some guidelines like [WP:WPBB/N]] and create articles from there (such as Negro League Baseball players or WP:NHOOPS such as players in the New York Rens    You did notice some of the bullying , and there is a lot the , such as I put in bogus claims , but I put in a simple explanation   and  
find additional sources .  I have improved in my article creation and firmly believe that if you put me on a creation ban, I will simply retire from wikipedia out of sheer frustration.  I am not disruputing wikipedia actively or passively, I am creating articles that for most people are notable and according to wiki standards are notable.    """,0,0,0,0,0,0,non-toxic
132976,c7600d185651455f,"Blocked for marking link rot????????????? 

Hi,
I just got blocked for daring to mark articles with link rot problems.
Blocked for tagging a problem?????
Could you and the rest of the link rot specialists possibly come to my defence?
Thanks so much, 99.238.74.216",1,0,0,0,0,0,toxic
18744,31766569d8350a7c,"stop sending me this shit...
i'm not doing anything to esc 2009 
the article doesn't even exict
so stop being such a bitch...
stop sendinh me this",1,0,1,0,1,0,toxic
14735,26e6fb3d95caf3d1,"If someone can define the word 'race' in a consistant and logical way, I'll be happy to support a section on race. The problem is that the entire concept that people can divided up neatly into races is nonsense - as is obvious from the gibberish I removed to above. The only logical and scientific thing which can said about race is that people in the southern sunny countries tend to be darker skinned, and this is such an obvious and boring statement that it doesn't deserve to be in the article. All other differences between people are down to culture and nationality. 
 The race section in Africa article seems to be more about history and migration than anything else.  17:05, 16 Jun 2005 (UTC)",0,0,0,0,0,0,non-toxic
93944,fb33a95325697410,"The Unix Bible 
Dear, could you please update Template talk:Unix commands ?",0,0,0,0,0,0,non-toxic
13438,237b140c936a9152,"Deletions 

You deleted Sommer Isdale, Holly Shively and Annilie Hastey without correctly interpreting the debates.  In the case of Holly Shively, you left no message which I thought was strange in such a mixed case.  There were 6 votes to keep, and about 8 to delete. I can't see how this could have ended up in any result but no consensus - not just because of the numbers but because of the sensible arguments on either side.  You also deleted Sommer Isdale while completely ignoring the strong argument made by After Midnight, again this should at least have been no consensus.  Finally, in the case of Annilie Hastey, you deleted it even though there were more comments suggesting that the article be kept. Again here you claimed crystal ballery, but the majority of comments didn't even touch on this.  I am letting you know that I would like you to reconsider these deletions, and to let you know that when you have had a chance to respond I am taking this to Deletion Review because I think these deletions were unfair.  I feel I have a fairly good case, because in Wikipedia:Articles for deletion/Kari Schull, an article in the same series was closed as keep.",0,0,0,0,0,0,non-toxic
29340,4dd5bce0cc36b017,"So there can only be one reason why a writer or director makes a choice like that?  Point noted. Likewise, Huck and Jim are on the river because that's the fastest mode of travel, so there can't be anything symbolic about the river.  14:44, 31 Oct 2004 (UTC)",0,0,0,0,0,0,non-toxic
5088,0d7fc127f40aab55,"""== Sean Connery ==

Please don't remove cited claims and replace them with uncited claims, as you did with this edit. Either find an alternative reference which supports your belief, or don't edit the article.

Cheers, propagandadeeds """,0,0,0,0,0,0,non-toxic
71076,be3a6e32a31dc910,"A Message to You Allie
Oh HAI, cockmonkey n!gger!",1,0,1,0,1,1,obscene
52383,8c2e99a2d0be880d,"""

Stick it up your bottom as far as it will go  then add another 6"""" . That should take the smile of your smug fucking ugly face 8-)""",1,0,1,0,1,0,obscene
123840,966bd2dbaf417fe5,"Please do not denigrate me. Can't we just discuss the issue without personal conjecture?  I think Obama with Ted Kennedy (that was seen as a key endorsement) or Obama with one of his fellow Dem colleagues and leaders like Pelosi or Reid would be more balanced then 100% republicans. By the way, Carter and Clinton are not senators that served with Obama.  Ironically, even the photo you are talking about has Obama sandwhiched in between both the Bush presidents not next to carter or CLinton.    JohnHistory",0,0,0,0,0,0,non-toxic
83716,e00b3b91e2730efd,im a fucking cunt!  =],1,1,1,0,1,0,insult
25668,43f56e726343053e,"""Read """"Powers of Horror"""" and tell me she isnt an anti-semite. Now stop fucking editing my god damn edits. Just because its true and cited does not give you the right to protect her.

""",1,0,1,0,0,0,toxic
12307,209f302417ae483b,"Hi. If what you mean is that the band does not mind their lyrics being released in that way, then it would be sufficient for them to place a note saying so on their website (English would be helpful )). If they're willing to give permission there for Lyricwiki to host their lyrics, then Wikipedia has no issue with the link being included. In the absence of that, it's a problem, as lyricwiki is a known copyright infringer.  (talk)",0,0,0,0,0,0,non-toxic
70769,bd6616f119938d8f,"Thanks 

for all the work on Bury St. Edmunds witch trials. To have someone read and evaluate from outside the subject has been incredibly useful. I have learnt more about wikipedia and  the subject. Ta  ( confer  work)",0,0,0,0,0,0,non-toxic
138370,e44c54965aa7bd1d,""":::I'm afraid I don't understand what you are asking me.  But virtually all of what you quote is simply factually incorrect.  There exists no other website where the community's control is greater.  The users of Facebook do not elect the majority of the board.  The users of Google don't get to collaboratively work with developers with all software open source and publicly distributed to improve Google.  """"...you must now accept a new political economy: you have permanent lower-caste status"""" - that's just sheer unmitigated bullshit.  
""",1,0,0,0,0,0,toxic
99780,15e650723241a28a,"Somebody fucked a monkey?

Does scientific consensus oppose this?",1,0,1,0,1,0,obscene
139286,e972b70ee40b2d64,reach a more acceptable Treaty,0,0,0,0,0,0,non-toxic
136590,dab72a8fd4d7722a,"""
Just see the link. Here is the main part, """"you two should go to the map's talk page and discuss this there"""". (  ).""",0,0,0,0,0,0,non-toxic
40585,6c4fb8ff6a2979b6,"hello 

you are a nigger",1,0,0,0,1,1,identity_hate
104640,2fc9e16c96117421,calm down. i was only furthering chrisO's established method of pov-pushing.,0,0,0,0,0,0,non-toxic
58367,9c3b40fd572402fb,"Calling someone pro-Zionist is a personal attack, and I suggest you redact it. And truth is a funny thing. That's the end of my discussing this matter. Thanks,",0,0,0,0,0,0,non-toxic
66873,b2ec2e401d51cbf3,"Hint, read the exchange in the preceding section, you lazy, but prissy fusspots.",1,0,0,0,0,0,toxic
148767,51d2a25630cf0f53,"Oh, you are as serious as a heart-attack.",1,0,0,0,0,0,toxic
102277,2356e939a704cd24,"Once again, you are taking this way too personally. My apologies if I have offended you. I do not care about edit warring, nor do I think I ever will. This is the internet, learn how to chill out. Not everything here is serious business. If I was blocked from Wikipedia, it would not end the world for me. As it is I have posted a ton of sources validating my claim that there is a relatively popular blog which criticizes Marmaduke on the internet which is read by people in the talk section, as you requested. If people do not believe me after this I will think people have gone defunct. You have still not answered my question about how you have designated authority over me, and I am getting tired of asking you. Why was my posting deleted after several months of being up on the page? Why was a user who is on trail for being a bot allowed to delete my posting? You know, I came here to do one simple thing, not argue on the internet like an idiot. But this whole thing has done terrible damage to my self esteem. I am sorry you do not wish to work with me again, as I think I have eloquently and passionately stated my points, which you have attempted to refute by pointing me to some rules page. I hope that the links I have posted are proof enough, and that I will finally be allowed by the grace of the Wikipedia editors, to post one chunk of information which is true and not inane regarding critcism of Marmaduke. Good fucking lord. I did not think things would be this hard.

Again, I apologize for what I did to your page and that other guys page. I was mad, and a little drunk.

Thanks,

Yournumbertwofan",0,0,1,0,0,0,obscene
33804,5a2756471d4a5acd,"Yes, I got distracted – I'll catch up now.",0,0,0,0,0,0,non-toxic
59890,a05bff9c3ffbdbef,"About me: Well, I first started editing Wikipedia on June 1, 2009, or about 6 months. However, can not remember the I.P address I had used to make my first 45 edits, the next 255 edits I did was on these I.P addresses, which you can see it is me, 1, 2. Therefore, before joining Wikipedia on January 1, 2010, I had previously made 300 edits to it. Other than that, I tend to be busy with articles, so thank you for reading.",0,0,0,0,0,0,non-toxic
70521,bcaff0d07efaf141,fukin dicks a dont care u pricks die all of u,1,0,1,0,0,0,obscene
109979,4c560069ecaec41c,"""The problem with you, is that you love to make up your own stories. Her support for AA was because of her friend Dr. Sonnenschein who asked Frau Rahtlef to take care of the """"invalid"""". ChatNoir

""",0,0,0,0,0,0,non-toxic
130221,b8ad58549221be81,"I'd like someone to please give some advice about this, because if I add this information to the article I'm not sure where it should go.",0,0,0,0,0,0,non-toxic
68094,b62892d921ec9471,"Why are you harassing me, when you have never even bothered to read what I was responding to? Shut the hell up you idiot mentally ill child! I am one of the most educated people on wikipedia. This is your final warning. Keep violating the ToS and you will be banned! TROLL AND STALKER SCUM!",1,0,1,0,1,0,toxic
12359,20c21d2d4e3fe02d,Do you think I give a shit? 201.215.187.159,1,0,0,0,0,0,toxic
6751,1201b60b619d1385,"""==Regarding edits made during August 18 2008==
It might not have been your intention, but your recent edit removed content from . Please be careful not to remove content from Wikipedia without a valid reason, which you should specify in the edit summary or on the article's talk page. Take a look at our welcome page to learn more about contributing to this encyclopedia. Thank you.  If this is an IP address, and it is shared by multiple users, ignore this warning if you did not make any unconstructive edits. –   """,0,0,0,0,0,0,non-toxic
114913,667cd0eb2192c824,ROZ LIPSCHITZ IS BLOCKED BECAUSE HE IS AN IDIOT!,1,0,1,0,1,0,obscene
46189,7b67a67e20ebbe1c,"Wikimania 

Since you're a fellow Wikipedian in Atlanta, I'd like you to know that we're putting together a bid to host Wikimania in Atlanta, on Georgia Tech's campus. Our bid is located here: m:Wikimania 2008/Bids/Atlanta. Any help is appreciated! ) — (talk/contribs)",0,0,0,0,0,0,non-toxic
148102,46f45505659488c4,This should certainly be mentioned because it is yet further evidence that Brown is autistic. (  ),0,0,0,0,0,0,non-toxic
133589,caaf75f60d7b9459,"""
Some of this looks okay, though I don't like the bolding so much, and there's an editorial tone here  can you make sure you've got good cites for this?  """,0,0,0,0,0,0,non-toxic
68622,b797862056dd0087,"you should die 
from cancer.",1,1,0,0,0,0,severe_toxic
81617,da4dbf10050c6bdc,"Television in Latin America 

Hello everyone,
I was going through this article and I believe the Latin American session could me a bit expanded. Television is still the most important medium in those countries, and have an impressive reach and audience. Especially in Brazil, mentioning TV Globo is very important. It is one of the most important media conglomerates in the world, and the biggest in LatAM. Anyone wants to contribute? Cheers,",0,0,0,0,0,0,non-toxic
112044,577878371d8f23e2,The picture sucks.  Someone should put a different one up.,1,0,1,0,0,0,toxic
