,id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate,label
52549,8c9121fff0e6a64b,"""

 NO ONE HAS INVESTIGAED USER:ALR YET  

No ones has bothered at all to investigate the actions or user ALR in removing references to books which I put on the RAF Rudloe Manor site. Total effort has been made to block me. Wiki is covering something up here. Now also users who have commented on the RAF Rudloe Manor page have emailed me and told me their comments have been removed. Complete censorship on Wiki of their crimes in covering up a scandal of encyclopedic censorship by military personnel who have a direct connection to the place they are editing a page on. Seeing as the links I was posting were removed because I am the author of the website and one is not allowed to promote ones own site, why then is it allowed for user ALR to hone the RAF Rudloe Manor webage, which is somewhere he claims he worked/may still work and his actions are not also seen as a CONFLICT. I can be banned because it is argued that I have been harrasing people by asking """"who do you work for"""", which in the case of a cover up of information is a perfectly valid question to ask, and was indeed answered by the person in question of their own free choice. I am told I am OUTING them. They didnt have to answer, they OUTED THEMSELVES by answering. However this is my crime because I asked the question. One is not allowed to ask such a question. One of the million or so rules you ca fall foul of hen Wiki decides it doesnt like you. Punishment, instant ban for life. ALR punishment. Sweet FA. His input to the page is PRIMARY not SECONDARY... so how can he get away with this and I cannot.""",0,0,0,0,0,0,non-toxic
30566,5125ff19698165c6,"""

""""I think we should kill all the jews and homosexuals and handicaped people."""", (said Adolf Hitler).""",1,0,0,1,1,1,threat
75711,ca9018ca44229ca4,"""

 Please do not vandalize pages, as you did with this edit to United Arab Emirates. If you continue to do so, you will be blocked from editing.    """,0,0,0,0,0,0,non-toxic
73654,c51a2fba6ab66a3c,The line is true but has nothing to do here.,0,0,0,0,0,0,non-toxic
106771,3b056689823bc63e,clue bot ng sucked my cock. I have 14 inches,1,0,1,0,1,0,obscene
149735,609b6225e3c34913,"BLOCKING
BLOCKING ME OVER THE BLANKING OF MY USERPAGE IS AN ABUSE OF SYSOP PRIVILAGES. THANKS FOR PUTTING ME OFF WIKIPEDIA FOR EVER. TWAT FACE",1,0,0,0,0,0,toxic
856,02575816446fde51,"""

And what's the problem with """"neo""""?  ·:·   ·:· """,0,0,0,0,0,0,non-toxic
56939,982d418080b495ac,"Heh! 

Thats easy for u 2 say, u didnt see the human shit in the basin sink in the boys toilet!",1,0,1,0,0,0,obscene
10815,1c993a8feb44c70d,"""Christ, you guys are unbelivable. I try to act like an adult and be nice, and all I get is more insults from Repubolican Jacobite...what a scum-bag. I edited the info box because """"contract Murder"""" was a westies hallmark, and should be included in the info box. And as I said before the stuff I put in the lead WAS in the lead for a long time and nobody had a problem with it untill that know-knothing jack-ass Republican Jacobite started his bullshit. He does not know about this group and I do, he can't deal with that fact. He should be banned, not me. I will continue to edit this page. I am willing to cut Niteshit some slack because he is a fellow veteran, but I have lost all patience with Republican jacobite. 

""",1,0,0,0,0,0,toxic
23684,3e91fe4097980c34,"uh... spanish? 

See, I'm not a TOTAL vandal.

There was this HUGE block of Spanish or Portuguese (or some other language) text that I removed, I don't know much about you Wikiphile's rules but I don't see why you need a bunch of a foreign language on the English website. 70.110.84.170   (I'll never use this IP again, dohoho)",0,0,0,0,0,0,non-toxic
66656,b25e0db153583831,There is no explaining things civally to idiots who don't grasp facts. It would appear that insults are the only things people understand on this website. You have no idea how many times I have tried to explain facts to idiots cival. They just don't grasp. And it makes me sick that the people with power on this site revert FACTS to false information and block those who try to make this place a better source.,1,0,0,0,0,0,toxic
64403,ac5def38e31a002d,"over-hasty
Please do not speedy incomplete articles as nonsense the first few minutes of their existence, even if they sound unfamiliar. This is especially true for material which seems to be being in the process of being translated or rewritten  from another language. . cf. Bücherei des Schocken Verlag. ''''''",0,0,0,0,0,0,non-toxic
144185,09348f79b7aa4c8a,"""

 Please do not vandalize pages, as you did with this edit to Trebuchet. If you continue to do so, you will be blocked from editing.    """,0,0,0,0,0,0,non-toxic
104099,2d0b60dfe7e5435f,"Blah 

You fat dykey cunt!  If you would fucking read for once in your life, you would see that I did have a reason for getting unbanned.  My ban was being continued unfairly, but you don't listen and just sit on your fat ass and hit the block indefinately button.  Not fair, cuntbag.  I hope you get hit by a car.

Kisses!",1,0,1,1,1,0,threat
124661,9ae96f9f76df28bf,"""

 Star Wars Episode VII 

I have recently reverted an edit you made, adding a member of the cast to the starring list. I wanted you to know why. Just because a person is a member of the cast, does not mean they are starring in the picture. Not one Wikipedia article lists the entire cast under the starring column. We do not know the level of role he will play in the film. It may simply be a cameo. It is too early to jump and say he is going to be """"starring"""".   """,0,0,0,0,0,0,non-toxic
26549,4656f89f4f4e1412,"Done, plenty of pictures on this page now",0,0,0,0,0,0,non-toxic
94107,fbab6b7871e79e12,Oppose clearly the stats are not clear on primarity. The play is highly likely considering those stats. 65.92.180.19,0,0,0,0,0,0,non-toxic
7035,12c3a337911c9820,REDIRECT Talk:Cape May – Lewes Ferry,0,0,0,0,0,0,non-toxic
149345,5af8fa7f5f5417ef,""":Let me first of all set the record straight about the history of the relationship between myself and User:Jza84. On his talk page Jza84 states 'I hardly know the editor bar an passing in a discussion from time to time'. As Mangojuice notes on that same page, 'Jza clearly knows Enaidmawr is a long-time established editor here; Jza interacted with Enaidmawr as early as November 2007, over 6 months before Jza became an admin.' That interaction was courteous and constructive and repeated on a number of occasions. I wouldn't claim that we were regular collaborators, but collaborate we did, and if somebody had aske me, before this incident, 'do you know this editor and do you have a good working relationship with him?' I would have replied in the affirmative, without hesitation. The only real """"edit conflict"""" I had with him prior to this was in February of this year, at British Day. This was resolved civilly and without rancour, although I have to admit that I found his attitude at the time patronising - """"A lesson would be it took all of five minutes to strengthen the article up with a few references."""" - and felt that the zealousy with which he reacted to my edits - an effort to bring balance to a biased account, in my opinion, for what it's worth - whilst ignoring a number of dubious and unsourced statements and peacock terms for the opposing view of the subject, was unbalanced. However, I refrained from comment (see Brit Day in his talk page archive). 'Everybody is entitled to their views', I said to myself, and moved on. I'll admit that I tended to avoid him after that as I had no wish to get embroiled in anything: I've got better things to do. I could have responded to this comment on Talk:Newport which I found to be deeply insulting to all Welsh people: saying that Daicaregos was 'an advocate of """"Welsh nationality"""" (which doesn't exist, verifiabily)(). That statement left me with the indelible impression that Jza84 denied the nationality of myself and all Welsh people. I thought that was a very hurtful comment and completely unnecessary and I am sure that most Welsh people would feel the same way. However, once again I did not respond even though I was part of that discussion and was sorely tempted to do so: 'Ignore it', I told myself. Shortly later I became aware of a series of edits by Jza84 removing Welsh nationality and replacing it with 'British' on a number of articles on my watchlist; amongst them was the article on Dafydd Wigley, Plaid Cymru's senior statesman. Rightly or wrongly, I was by then convinced that Jza84 had a personal agenda on this matter. I reverted some edits and ignored others not on my watchlist as I genuinely did not want to get involved in a dispute (and no, it had nothing to do with his admin status). However, when I saw his edit to Template:Welsh kingdoms, also on my watchlist, I will admit that I was incensed. I reacted with less tact than I should have done, I admit. I reverted his edit. Changing 'Welsh kingdoms' to the woefully incorrect and insulting 'Brittonic petty kingdoms of Wales' seemed to me to confirm my impression of him: it basically de-Cymricised the major kingdoms of medieval Wales, which have a central place in our history and identity, used a term which is both incorrect and open to misinterpretation by the general reader (not everyone is aware of the meaning of the rather obsolete and affected term 'petty kingdom'). He than undid my edit and came up with the wording 'Ancient kingdoms of Wales', which is again quite simply incorrect ('medieval' is not 'ancient'). Then I read his """"explanation"""" on the talk page. Quite frankly I thought he was taking the mickey. It also confirmed me in my opinion that he had an agenda of denying the Welsh people their identity (quote: 'What exactly are the Welsh kingdoms? Kingdoms inhabited by the Welsh?  Well, no, the Welsh are a modern nation who live in Wales. Are they subdivisions of Wales?  Well, also no, these kingdoms pre-date Wales by centuries (Wales was a concept of the future!'). 'What fools historians, Welsh and others, have been to refer to such icons of Welsh history as Llywelyn the Great as Welsh (and his court poets who praised him as 'King of the Welsh' etc.)', I said to myself. At that point I should have taken a deep breath and walked away to make a coffee, count to several thousand and then respond. But I did not, and the result is this. That sets the record straight. I've already apologised for any offense I may have caused and given my opinion of Jza84's decision. I write this to let my peers who have commented and acted on the matter get the 'history' behind this incident from my point of view. I do not intend to respond here to other things which have been said or implied here and at Jza84's page about",0,0,0,0,0,0,non-toxic
33109,581814b064a26be9,"NPOV
IMO the article has slid back into the same anti-Clarkson direction as it had before. I have tried again to bring it back into a more NPOV format, he is notable as a journalist and not for this series of alleged controversies which his opponenets would have us believe reflect the reality of his career,",0,0,0,0,0,0,non-toxic
48983,82f5642ecc31d930,"PS: I will wait for the response to above question for a couple more days. If I do not get any answer, I will remove text, transliterations and translation of the poem. It is absurd to copy an entire poem instead of having a comprehensive article about it.",0,0,0,0,0,0,non-toxic
108879,461f551c0bb8bc6f,"DMacks is a fucking faggot 

You heard. Faggot.",1,0,1,0,1,0,obscene
155938,c64f389be782d6de,"""

 No I don't see what you mean. There is no POV in the Article. If you want my POV here in the discussion page, then yes, I have a POV and the POV is that Regional Governments in Ontario are the most corrupt governments outside of the Third World and ANY politicial who supports them past, present, or future, is CORRUPT especially those in the Provincial Government level that keep them around so long and that includes members of all THREE political parties. CORRUPTION spans partisanship and it a completely personal matter. This is my POV but I do not put this in the Article. My Agenda is to publish truthfull information and if that goes against the PROPAGANDA of corrupt government so be it. You are free to add interesting information to balance good with bad if you can find anything GOOD to say about Regions in Ontario, which I doubt anyone can since they are only good for nothing but institutionalized form of corruption.Wiki BADASS Woo 2U """,0,0,0,0,0,0,non-toxic
103871,2bc36419b6ebe6ce,"""
 November 2011 

Hello, and welcome! Although everyone is welcome to contribute, at least one of your recent edits, such as the one you made to User:Jayly with this edit, did not appear to be constructive, and has been reverted or removed. Thank you!  — (Talk to Me)(Contributions) """,0,0,0,0,0,0,non-toxic
29898,4f652f9bb5bab1ef,"No, we are looking at the same thing.  The book has been published for decades by the largest and most reliable publishers on the planet, from Random House to Oxford University, in every major language.  Authors routinely release updates to their books on their websites, but the site in question cites material from the print version.",0,0,0,0,0,0,non-toxic
57728,9a7bad0a3fa5f2b1,"""OK, I intend to make some changes to the descriptions in paragraph 6 as soon as RickK stops reverting them.  There are glaring inaccuracies.  For example, """"The Blithedale Romance"""" is not about an elixir of life.  Et cetera.

What do you say, RickK?""",0,0,0,0,0,0,non-toxic
46850,7d3c519ee4e1594c,"Get a real job 

Bitch",1,0,1,0,0,0,toxic
81709,da9046d4533a2c12,"""

DYK
On 28 August, 2007, Did you know? was updated with  from the article Phoenix Hotell, which you created or substantially expanded. If you know of another interesting fact from a recently created article, then please suggest it on the Did you know? talk page.   """,0,0,0,0,0,0,non-toxic
9965,1a6002dec4fb8851,"""

 Up to your old tricks I see 

Thankfully I have not had the displeasure or the need to smell your odious stench on this site for a while as thankfully wikipedia is large enough to avoid contemptible creatures like you.

However I notice we have crossed swords again with you crying out your age old mantra - like the fucktard you are - it's """"unsourced"""". Well done, fucking well done, you are so pig-shit thick and lazy rather than 1. do a little bit of work and find some sources yourself, you just delete stuff because it takes less effort, or 2. assume good faith. Most people don't make stuff up that they add. If you had one iota of sense in that pig-shit brain of yours, you would at least do a quick internet search to check the facts before having a WP:OWN fap and then deleting anything that you like. 

Personally I think, and I have said this before, you make absolutely no positive contributions to this site. Just looking at your edit log clearly shows you generate nothing or even bother to write something = er this is an encyclopedia. If you had your way, it would be whittled down to nothing. You have got talent or knowledge except self-importance because it's easier to be a fucking Rules Lawyer than an editor. 

I have nothing but the utter contempt for you because you cannot even do the most simplest of things and look up something. If Wikipedia is measured by the likes of you, then it's stands by the lowest common denominator: ignorance. Your application of sourcing is so fucked up and arbitrary it's laughable. Are you the sort asshole who needs to see it on the news to figure out the Pope's a catholic? etc After seeing what you have been up to butchering articles like a retard with a paper cutter, I pray to all things dark and evil that you will eventually fuck with one of this site's even worse self-important cunts. Then when you suffer massive butthurt you'll quit and realise it was also fucking pointless being such a grandstanding bastard.""",1,0,0,0,0,0,toxic
20250,357bf48db843e627,""":::It appears yo are blowing more Sh*&^ out of your rear end. and I have ample evidence that YOU care jack about """"good faith"""" except when it benefits you

The VERY FIRST SENTENCE of that book states. 

PREFACE. 

The object of this book is to show the circumstances under 
which the Federal Constitution was ratified by Pennsylvania. 

""",1,0,0,0,1,0,toxic
43253,73713c3f610c8ac8,SO YOUR BANNING ME FOREVER NOW?,0,0,0,0,0,0,non-toxic
105155,328f07747cd9e0dd,"OK, when I get around to it, I'll edit at least the first 2 grafs.",0,0,0,0,0,0,non-toxic
64279,ac03735851088b4f,"Coincidentally, Hu12‎  chose this interregnum of completely delete (archive) his user talk.  This is after he was unmaking history and deleting my accusations of misconduct, which I put back on his page  This is a Watergate style cover up.    Stan",0,0,0,0,0,0,non-toxic
44578,771a6b615f3612d8,"block 

im not being blocked... NANANA BOOBOO BLOCK ME..... 
I DARE YA 
I can just restart my rotur and start again!
I WILL SUE",1,0,0,0,0,0,toxic
155525,bf4fdd9517eb76ad,Such as? I'm just curious. I'm trying to create a SSBB moveset for Haku.,0,0,0,0,0,0,non-toxic
81679,da7d0200acaf5adf,"E.g. this outright lie has been put back, and people are hiding behind personality issue to avoid addressing the issues.",0,0,0,0,0,0,non-toxic
117417,7373a000e1d320d0,"""}}
{{cite web| url=http://wowbatangas.com/towns-and-cities/batangas-city/batangas-city-batangas-list-of-barangays/| title=Batangas City, Batangas List of Barangays| date=August 3,2012| accessdate=27 November 2013""",0,0,0,0,0,0,non-toxic
129886,b6d14f76214ad095,"re:Personal attack 

Can you explain the reason why you wrote the wrong name on purpose?",0,0,0,0,0,0,non-toxic
17976,2f784baa117cfef7,"""well wat i think of halo 4 is the best game ever and i wont to  let those mw3 players """"suck dick""""""",1,0,0,0,0,0,toxic
94655,fd0f20c1db2c3226,"no you idiot, VH1 IS a f'in network you moron, I'm saying that at least 8 people on that show alone hailed him as the most influential, and that's on that show alone, he is highly regarded as the most influential of all time, again from t.v. shows, magazines, etc. etc. etc. etc. etc.

Also, who says you make the rules here? Yeah exactly",1,0,0,0,1,0,toxic
25433,435153eb83f4441b,"YOU ADMINISTRATE LIKE SHIT ANYWAY, YOU FUCCIN ASSHOLE! (  )",1,1,1,0,1,0,toxic
39254,68c0d53be13ab0aa,"""

 Scoot Boot and Monogo trailers 

I reverted the mention of these trailers, and the claim that they were gaining in popularity.  The sentence """"Most notably, scooter trailers, which can be attached to a scooter an pulled behind to increase the cargo capability of a scooter,"""" cries out for verification.  I found no secondary sources which support the claim that scooter trailers have gained notoriety or have increased in popularity.  All we have is self-serving sources which say that these products exist.  See Wikipedia:Existence ≠ Notability.     """,0,0,0,0,0,0,non-toxic
63371,a98d15c32b238f0a,Who at SVMC is doing all of this?,0,0,0,0,0,0,non-toxic
6270,10bf6a2c85bb551f,"Aggie Pool 
Pool/Spa maintenance. Cleaning, Chemicals, Equipment Problems. 
Open 9-5 Everyday 
281-610-3469",0,0,0,0,0,0,non-toxic
73953,c5ddba38d11f819c,"It would seem that this standard is not supported anymore, at least this is the feeling you get when you read the sourceforge forum on U3D (where the U3D sample source code is stored).  Should this page be marked as no longer relevant?",0,0,0,0,0,0,non-toxic
97583,0a03612529ebdbaa,You used a generic statement for the fair use rationale.  It should at least mention the article it is used in among other things.,0,0,0,0,0,0,non-toxic
151229,799e117a87dec3be,"GAY SEX,  ANAL, ALL NIGHT 

Why are you reverting me? SPUI saya on his talk page that he doesn't want modifications to his talk page reverted. Pull your head out of your ass.",1,1,1,0,1,1,obscene
95533,ff72a6682543be74,Yes for you adding films not really an actor part of. A newspaper can do a mistake to add her name to say she's part of it. And only one reference you have for this claim ? Yes ?,0,0,0,0,0,0,non-toxic
20957,374e250f1d0bc930,"Calm Down 

Please read WP:NPA and WP:Civility, discuss the issues, not the personalities.",0,0,0,0,0,0,non-toxic
136052,d7ba5e4d2c036150,LUCKY FUCK YOU!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! IAM FUCKING SPEAKING MY MIND SO FUUUUUUUUU MOTHA MA,1,0,1,0,1,0,insult
130048,b7b403b38be16e4f,"You're right 

Being Latino doesn't stop you from being a rapper, but being a homosexual from a suburb in California, and an administrator on Wikipedia does. You would never make it. No rappers edit on Wikipedia and care about sources. Plus, you are a cyber bully to Yth5no? and SPBLU. And you're gay.",1,0,0,0,1,1,insult
925,028b33a01b981487,"Wikipedia is full of fools. Who takes money and makes people work for free?  Wikipedia!!! You might as well ban me, you fool. What's taking so long? Wiki is a stupid place, it's Jimbo's Cult.",1,0,0,0,1,0,toxic
131452,bf49f6ff3fb4d766,"""Heinlein==

While I'd be surprised if he coined the term, didn't Heinlein himself spend a certain amount of ink promoting the use of 
""""Speculative Fiction""""?  

==""",0,0,0,0,0,0,non-toxic
150478,6cef0bd8379baf18,"""

Mercedes-Benz O530 Citaro (Batch 1)
Lifespan expiry date
Lifespan expiry dateRegistration no.25 Apr 2028SBS6000L, SBS6001J12 May 2028SBS6002G - SBS6005Z18 May 2028SBS6006X - SBS6008R26 May 2028SBS6009M - SBS6015U30 May 2028SBS6016S5 Jun 2028SBS6017P - SBS6024T8 Jun 2028SBS6025R - SBS6028H12 Jun 2028SBS6029E - SBS6034P15 Jun 2028SBS6035L - SBS6038D23 Jun 2028SBS6039B - SBS6041T27 Jun 2028SBS6043M - SBS6045H28 Jun 2028SBS6046E, SBS6048A - SBS6050S7 Jul 2028SBS6042R, SBS6047C, SBS6051P - SBS6053J10 Jul 2028SBS6054G14 Jul 2028SBS6055D - SBS6059T, SBS6061K26 Jul 2028SBS6060M, SBS6062H - SBS6064C7 Aug 2028SBS6065A, SBS6067U, SBS6068S15 Aug 2028SBS6077R - SBS6079K, SBS6081C16 Aug 2028SBS6082A - SBS6085S21 Aug 2028SBS6066Y, SBS6069P - SBS6076T, SBS6080E22 Aug 2028SBS6086P - SBS6091Z14 Sep 2028SBS6092X, SBS6093T, SBS6095M - SBS6097H26 Sep 2028SBS6099C, SBS6100G, SBS6102B, SBS6103Z, SBS6105T, SBS6108K, SBS6109H9 Oct 2028SBS6106R, SBS6110C - SBS6114S, SBS6118G - SBS6121X11 Oct 2028SBS6098E, SBS6115P, SBS6122T, SBS6124M, SBS6130U13 Oct 2028SBS6094R, SBS6116L, SBS6117J, SBS6126H20 Oct 2028SBS6125K, SBS6127E - SBS6129A, SBS6132P, SBS6135G13 Nov 2028SBS6131S, SBS6133L, SBS6134J, SBS6137B, SBS6138Z, SBS6140R16 Nov 2028SBS6104X, SBS6123R, SBS6136D, SBS6141M, SBS6142K24 Nov 2028SBS6139X, SBS6144E - SBS6146A30 Nov 2028SBS6143H, SBS6147Y7 Dec 2028SBS6107M, SBS6148U, SBS6149S28 Dec 2028SBS6101D29 Jan 2029SBS6151J, SBS6153D2 Feb 2029SBS6159M, SBS6160H5 Feb 2029SBS6150L, SBS6152G, SBS6157T9 Feb 2029SBS6154B, SBS6158R, SBS6161E13 Feb 2029SBS6163A - SBS6165U, SBS6167P16 Feb 2029SBS6156X, SBS6162C, SBS6168L26 Feb 2029SBS6155Z, SBS6166S, SBS6170D, SBS6172Z27 Feb 2029SBS6173X, SBS6175R, SBS6176M, SBS6184P7 Mar 2029SBS6171B, SBS6174T, SBS6179E, SBS6180A8 Mar 2029SBS6181Y, SBS6182U25 Mar 2029SBS6183S, SBS6185L, SBS6187G - SBS6189B29 Mar 2029SBS6178H, SBS6186J, SBS6191T - SBS6193M11 Apr 2029SBS6190X, SBS6194K, SBS6196E, SBS6197C, SBS6199Y - SBS6201Z24 Apr 2029SBS6198A, SBS6202X - SBS6204R26 Apr 2029SBS6206K - SBS6208E, SBS6210Y, SBS6211U, SBS6213P, SBS6216G, SBS6218B, SBS6222M1 May 2029SBS6205M7 May 2029SBS6217D, SBS6219Z, SBS6220T10 May 2029SBS6209C, SBS6221R, SBS6223K - SBS6227A17 May 2029SBS6212S, SBS6214L, SBS6215J, SBS6228Y22 May 2029SBS6242E - SBS6244A24 May 2029SBS6234D, SBS6235B, SBS6237X - SBS6239R27 May 2029SBS6240K, SBS6246U, SBS6252B29 May 2029SBS6229U - SBS6232J14 Jun 2029SBS6233G, SBS6247S, SBS6249L, SBS6254X17 Jun 2029SBS6270Z, SBS6271X, SBS6275K, SBS6276H, SBS6280U, SBS6281S, SBS6285G24 Jun 2029SBS6195H, SBS6248P26 Jun 2029SBS6251D, SBS6253Z, SBS6272T5 Aug 2029SBS6256R

Mercedes-Benz O530 Citaro (BSEP Batch 1)
Lifespan expiry date
{| class=""""toccolours"""" border=""""1"""" cellpadding=""""3"""" style=""""border-collapse:collapse""""
|-bgcolor=#5D1E79
!Lifespan exp",0,0,0,0,0,0,non-toxic
75698,ca875c80e9b301ab,As the only reasonable mod I've run into around here today - Why are mods here so eager to increase people's warning level without due diligence into the situation?,0,0,0,0,0,0,non-toxic
127177,a82eedf21a957a3f,"Jackp = RaptorRobot
I advised an admin and they didn't seem very interested. The short answer to your questions, would be yes - it'd be nice to have an admin pay attention. The difference this time seems to be that the vast majority of his edits are to certain pop culture articles - a particularly odd obsession with B-grade female film stars. And horror films. Ie, apart from the odd change to Canadian articles he is not being a major disruption. He loves to dab London by adding England after it (ie, London, England), but will often remove Australia from Sydney. I spent a lot of time following his edits and reverting MOST of them as they were predictably poor. A minority were OK and I left them. But i soon got tired of this, particularly as he would just reinstate the changes, i had no interest in Chloe Seivgny or whoever! 
I built a lot of evidence. But I don't know what to do, he's currently just a poor editor, not a major disruption like before",0,0,0,0,0,0,non-toxic
76539,ccec7aa1fc6a6224,"Shipping 

Yes, whoever added that line to the rules is correct. Shipping has no place. I've been gone for a very long time, and I don't see any sign of it now. =CJK=",0,0,0,0,0,0,non-toxic
151142,77f3e9cda8065eda,"ArmadilloFromHell 

You're a fucking faggot. Stop destroying MY (YES IT IS MINE) DISCUSSION page, if I want to get rid of something, just let me fucking do it, I saw it, now back the fuck off. You're ruining wikipedia for me. Asshole.",1,1,1,0,1,0,insult
63665,aa55e7150482040e,It is not redundant. You are redundant.,1,0,0,0,0,0,toxic
81155,d9173da73f148cb0,It also has been proven to suppress the spread of cancer and is currently under research.,0,0,0,0,0,0,non-toxic
58929,9dd2b8da69fb360b,"Evidence on Adil's sockpuppetry 

Hi Moreschi, I have collected some evidence that Adil = Ehud, here you go . I started adding the evidence, I will be adding more depending on how much you request if this is not enough. I am really amazed that no one sees anything in Adil's game. The reason I don't want to add all the evidences at once is that, from experience, I know it won’t even be read. -",0,0,0,0,0,0,non-toxic
66242,b134f8e9ea0cff6d,"""

 here's an article another person wrote that has been deleted, and I've saved it here, and elsewhere to see if anyone is interested, will beback is decidedly  NOT for its inclusion on the wiki 

''William """"Will"""" McWhinney is a community activist.

McWhinney is a member of the Sierra Club, winning a 2002 award from the group as liason within the LGBT communtiy. He is alifelong Californian, and son of author, psychologist, and mediator Will McWhinney, of Venice California.

In 2004 he was involved in a power struggle within his local Sierra club chapter. A group of Immigration reformers sought seats on the group's steering committee, via elections. The battle has proved to be a nasty one, and has been joined by the Southern Poverty Law Center, and the Anti-Defamation League

McWhinney also serves as the Sierra Club Outings committee chair.

References
Science monitor article
club outings Angeles chapter quote
Weekly piece

Links
Chapter of Sierra club website
Immigration Forum

""",0,0,0,0,0,0,non-toxic
133937,cc7560da3f81df9f,"""

 Congratulations! 

  Congratulations! You've deleted more pages per unit time on Wikipedia than ever achieved before.  Keep up the good work! 71.52.105.85  """,0,0,0,0,0,0,non-toxic
147725,40d6431e631e36ac,"That may be the case, but there is still no ambiguity over the repulsiveness of irish nationalists, who deserved to be shot dead. 79.75.141.101",0,0,0,1,0,0,threat
37787,64df2495049cf96a,Fuck off and leave my acount alone. Irritating child.,1,0,1,0,1,0,toxic
108045,41867c938c372551,Hi i am a two time entrient to this website. I think the guy who blocked cookiesandboobs is gay. yeah u heard me... the fool is a total ass wipe. He can go fuck himself u litlle bitch u.,1,0,1,0,1,1,toxic
99993,172caead469a0d43,"DMacks and DavidWS 3 words, GO FUCK YOURSELVES !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!",1,0,1,0,0,0,toxic
121138,881ae3160ba44d89,"Ban me, no problem. It is not my problem that you want to support the denial of my nation, of my national feeling, of my history and culture. Go ahead, sell your cheap ass.",1,0,1,0,1,0,obscene
88182,ebe4190486448a53,"Thanks! 

Thank you, but I don't believe that expressing my opinion is vandalism. No doubt I'll be blocked in five minutes...",0,0,0,0,0,0,non-toxic
117349,73121e0b9ee0a47d,"""

Recent edit
I find this edit wrong and edit summary inaccurate . The main text says nothing about a bloke called """"Eric Holder junior"""" etc and this is another clear example of dumping content into the lede rather than trying to get the main body right and then construct a lede to reflect it. No wonder the lede is difficult to sort out.  talk """,0,0,0,0,0,0,non-toxic
84667,e286f2efdb17946b,"If you'd like to discuss something at music of Djibouti, please discuss it at talk:music of Djibouti.  If you continue to revert, you may be blocked from editing Wikipedia.  Thank you.",0,0,0,0,0,0,non-toxic
44673,775ebd8d84b473f3,"If a signal occurs and the implementation does not use a separate signal stack, the frame for the signal handler overwrites something below the current frame. This is, of course, not the only thing, which can alter the stack. Coroutines can be implemented with structs to hold the state and ordinary function calls.",0,0,0,0,0,0,non-toxic
146102,26fed2949c2dadc1,you son of a bitch RIP you motherfucker,1,0,1,0,1,0,insult
77652,d003c225839235b5,"So basically you treat me like shit and ban me from helpfully contributing to the website. What gives you the right FisherQueen to ruin my life? What gives you the right to shit all over someone who has a hard life, who gets told he's a failure by his Father every single fucking day, who can't seem to please anyone in his friends and family?  What pleasure do you derive from your hatred of me? Do you want me to shed tears that I've been banned? Is that your sick game?  Because the fact of the matter is I'm simply going to take my own life because of you and I hope you're happy. I really truly hope you jump for joy because you made up the fact I wanted to disrupt this website. All I did was helpfully maintain Ring of Honor wrestler pages and you people simply treated me like shit for your own sick humor. This is why school shootings happen because innocent people like me are forced to eat shit sandwiches by people like you FisherQueen. You cause people not to want to live anymore and you are the disruptor. You're not God, you're just a human like me so fucking act like it.",1,0,0,0,0,0,toxic
25731,4418459a4dca7bd0,"Did you just send me a user attack warning? Well go fuck your mother. This time, picture it... imagine your mother.

F.O.

YourCousin",1,0,1,0,1,0,insult
122084,8d2197d4e600f19c,"""

Although this is first person research, I can assure you there was never any term like """"Stoffel Makraov"""" even if it had been spelled correctly. The Makarov pistols were sold all throughout the late 80's and early 90's in the USA for about $50 USD each. They were imported by anyone and everyone. Stoffell was not 'famous' for anything prior to 2004. Even among us contractors, its not much of a story.  Again, this holds exactly no weight - but neither do the statements on the front page.71.170.11.144   Milby""",0,0,0,0,0,0,non-toxic
28083,4a510f4ae2b761e8,"Elen of the Roads 

FYI JClemens, pursuant to this whole mailing list broohaha, if you ever need anything with which to counteract this rather bizarre public perception that exists that Elen is an editor of 100% integrity, you should investigate the history of",0,0,0,0,0,0,non-toxic
80746,d80de6e74864b50d,"""

Gays
Someone changed gays to homosexuals in the header, saying that gay is offensive as a noun, but I see it as the other way round. Here are some articles by Peter Tatchell, well-known gay rights campaigner in the UK.  In them, he uses gay as a noun and adjective, and queer e.g. here.  He uses homosexual as an adjective too, though I couldn't find him using it as a noun.  (talk) """,0,0,0,0,0,0,non-toxic
147709,4092344da96c7556,"Anti Italianism in Yugoslavia 

There was wide spread Anti Italianism at the end of WW2 with regards to the slavs when they invaded and occupied Istria and then Trieste for a month. During this time many Italians were murdered and thrown into Foibes (caves), this was known as the Foibe Massacres. Also during this time 300,000 Italians were forced to flee their homes due to Yugoslav persecution.",0,0,0,0,0,0,non-toxic
97960,0c0da029842d98d8,Says the sad little WANKER who spends all his pathetic time on this pile of shite editing pages with shite HE CANNONT PROVE!!! YOU ARE A REAL WANKER! HOPE YOUR DEATH IS LONG AND PAINFUL!!!,1,0,0,0,0,0,toxic
141824,f6c38c9edd4e6545,"Loganberry 

i will kill u first",1,0,0,1,0,0,toxic
35902,5fec30a39f5f227c,"I will cut off your penis 

And fry it!2.103.197.76",1,0,1,0,1,0,insult
