,id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
35129,5dcd3da9070aa506,How are you MudkipsPlz? Or should I call you CHIX0R? Or do you like Angel-of-Losers better?,1,0,0,0,0,0
81773,dab7429f06f92219,"and many albums often contain different content or arrangement depending on which region it is released in, it doesn't warrant a different fucking article!!! it is not a totally different release.",1,0,1,0,0,0
55424,94176bcf2aebb83f,"Missing Jim Jeffries
Search youtube, watch Jim Jeffries Alcoholocaust, add him...dont know how to, first time editing Wikipedia /",0,0,0,0,0,0
92450,f73454736de69acc,"""
I see no vikings (it's ok - not spamming), have expressed my views, thanks Red.  melmac """,0,0,0,0,0,0
156123,c95ba29571187b22,"Well, there ya go. Apparently the closer (unknown to me, FWIW) found the arguments for redirection to the album commonly known as 1979-1983 to be compelling (The result was redirect to Bauhaus 1979–1983), and rightfully so, IMHO.   ☎",0,0,0,0,0,0
119354,7e136e142754d8bc,"Moron

I think you are a snivelling moron unworthy to be a member of an encyclopedia project.",1,0,0,0,0,0
158062,e834784e23cd6301,"""== Merge proposal ==

I would support a merge, but the current suggestion has Mergefrom """"Grosser . . . """" Mergeto """"Großer . . ."""". Perhaps this should be the other way round. Although possibly disputed, Wikipedia:Naming conventions (standard letters with diacritics) appear to recommend not using """"ß"""": 
""""For special-case characters such as þ, ð and ß, because of the limited geographic regions in which these letters are used, English-speakers in other parts of the world (especially those for whom English is a second language) often find these symbols incomprehensible and unpronounceable. Difficulties also arise in terms of how to alphabetize them, since most English speakers, even those for whom English is their native language, do not know where to place them in a standard alphabet. As a result, this guideline recommends that their use be avoided in article titles.""""
I presume the Swiss would also use the """"ss"""" spelling.  """,0,0,0,0,0,0
151603,7fb5c153bda071c3,"Guys, it's just simply me that put there Moldovans (Romanians) 78,2%, and I was not logged in, and don't give quickly the fault on Bonaparte, he's gone from longtime now from this bullshit of Wikipedia, 'cause there's no purpose with hypocritic people like you. I modified that, everybody knows that that's Moldovans and Romanians are the same shit, anyhow the census will say it. They speak Romanian, and not Moldovan how they sustain. A Romanian understands perfectly when a Moldovan is speaking it's fuckin' language called Moldovan, and vice versa. Moldovans are doing this because they are a gang of betrayers and retarded that don't have idea what's their ancestry. Let's be reasonable now, even if I think that you people here are too stupid to understand this. They were Romanians until 1940, and suddenly they changed of ethnicity because they are an different country than Romania.   ' 10 June 2006",1,0,0,0,0,0
41948,6fe625a96df81f69,"""
I don't know which portent is more ominous, that as I brought up my first article of the day for investigation it had an orange bar indicating your message, or that when I clicked to respond here apparently my computer and my internet connection and the Wikipedia site seemed to all stop working, each with different symptoms. Let's try this all over again shall we?
I can't say I'm """"happy"""" to help, but I'm determined to help. ) And I get to read all kinds of neat stuff, sooner or later someone will ask at the Reference Desk about """"who was that songstress from the 40's or 50's who had a smoky voice and lived somewhere in New York State?"""" and I'll be able to say """"Oh that was [Rose Shannon], we have an article on her...well, we -had- an article on her..."""". ;)
Thanks for the candle, but what we really need here in Vancouver are images of snow! Anything to give some possible indication that there is an actual winter in the Winter Games.   """,0,0,0,0,0,0
14450,262ba9c6a945af15,"Hanibal911You're a bastard Pro-Assad. The rebels Aleppo Central Prison have been completely. Assad's like you're a bastard. Many men like to have sex with your mother, mother-Assad.You're a genital fit. Many men will serve your mother every day, and every day it eats genital. But you and your bastard Assad and parents. No Gvhy can not eat. Of course I understand that when you and your parents bastard to eat not eat Wedge. I suggest that parents make you eat my wedge. In the hope that residents will separate your head from your body.",1,0,1,0,1,0
81552,da1eb55349c101f9,"nigger faggot 

read the entire reference before you talk your nigger-loving shit.",1,0,1,0,1,1
1928,0538fb8b2eef622e,"Moral Defense, you slimy toad you.",1,0,0,0,1,0
32068,55358b5744b221f0,"""

 Your personal attacks 
This is to advise you to refrain from posting false allegations about  supposedly using sock-puppets or being someone's sock-puppet. I have removed these false allegations as they violate the Wikipedia policy of """"no personal attacks"""".
 22:07, 2004 Dec 30 (UTC)

 Last warning: Your personal attacks 

By deleting my notice to you (restored above) and repeating your personal attacks you are violating Wikipedia policies. This is your last warning. 
 04:22, 2004 Dec 31 (UTC)""",0,0,0,0,0,0
31515,53b166d99a443df4,Yes there are problems with your English you pathetic Mexican asshole - I'm gonna continue making your life hell until I can rejoice in the pleasure of hearing your death.,1,1,1,0,1,1
71226,bea26b9ae6da627c,"""
 Yes makes sense. I approve a change of this kind. I have put """"planet earth"""". Language congruent with this kind of tv series.   """,0,0,0,0,0,0
61128,a3a75d8319544939,"""
 (cur) (last)  17:00, 27 June 2006 MatthewFenton (Talk | contribs) (rv - 2nd) (My 2nd rv)
 (cur) (last) 15:11, 27 June 2006 MatthewFenton (Talk | contribs) (add s2 screenshots  unless you can provide a valid reason why there not fair use then they stay! (Shields at full. Ready main rail guns. Ready all missile batteries.)) (Not an rv, i hadnt added the s02 screenshots at this time yet)
 (cur) (last) 15:06, 27 June 2006 MatthewFenton (Talk | contribs) (rv  unless you can provide a valid reason why there not fair use then they stay! (Shields at full. Ready main rail guns. Ready all missile batteries.) (My first rv)
 (cur) (last) 14:20, 27 June 2006 Ed g2s (Talk | contribs) (rv, per discussion)
 (cur) (last) 13:30, 27 June 2006 MatthewFenton (Talk | contribs) (readd screenies s01  unless you can provide a valid reason why there not fair use then they stay! (Shields at full. Ready main rail guns. Ready all missile batteries.)) (not an rv i added them my self)
 (cur) (last) 12:10, 27 June 2006 MatthewFenton (Talk | contribs) (add dvd covers  unless you can provide a valid reason why there not fair use then they stay! (Shields at full. Ready main rail guns. Ready all missile batteries.)) (not an rv i added them my self)
See, I did not make 3 reverts. Thank you. Matthew Fenton (contribs) """,0,0,0,0,0,0
114073,624adc7c47cac371,"""

 Cultural depictions of George Byron, 6th Baron Byron 

I've started an approach that may apply to Wikipedia's Core Biography articles: creating a branching list page based on in popular culture information.  I started that last year while I raised Joan of Arc to featured article when I created Cultural depictions of Joan of Arc, which has become a featured list.  Recently I also created Cultural depictions of Alexander the Great out of material that had been deleted from the biography article.  Since cultural references sometimes get deleted without discussion, I'd like to suggest this as a model for the editors here.  Regards, '''''' """,0,0,0,0,0,0
1872,05102d36c48d5766,Your pretty special you know love all you guys. and girls,0,0,0,0,0,0
152878,93ec1b357af5aec0,"The UK Flag Registry seems to have some authority in the area of British flags; for example they designed the national flag for Tristan da Cunha (a British territory). I'm not sure which colour is the right one, I made the background white on the original one by using crwflags.com as a source before coming across the professional looking UK Flag Registry. -",0,0,0,0,0,0
1604,044cc0666946070e,. When the funeral comes I will be the only one their and I will only be their to piss on your grave.,1,0,0,0,1,0
6816,12302118b73dadb8,"Episode summaries don't require other sources? Where's the guideline that says that? Maybe you should read WP:PLOTSUM (yeah, that's not a guideline either, but it's an essay that makes sense). ''''''",0,0,0,0,0,0
40443,6bebd7cf9475c093,"""== Your edits to Westboro Baptist Church ==
Welcome!

Hello Kniget, and welcome to Wikipedia! Thank you for your contributions. I hope you like the place and decide to stay. Unfortunately, one or more of your edits  have not conformed to Wikipedia's Neutral Point of View policy, and have been reverted. Wikipedia articles should refer only to facts and interpretations that have been stated in print or on reputable websites or other forms of media.

There's a page about the NPOV policy that has tips on how to effectively write about disparate points of view without compromising the NPOV status of the article as a whole. If you are stuck, and looking for help, please come to the New contributors' help page, where experienced Wikipedians can answer any queries you have! Or, you can just type {{helpme}} on your user page, and someone will show up shortly to answer your questions. Here are a few other good links for newcomers:
The five pillars of Wikipedia
How to edit a page
Help pages
Tutorial
How to write a great article
Manual of Style
I hope you enjoy editing here and being a Wikipedian! Please sign your name on talk pages using four tildes (~~~~); this will automatically produce your name and the date. If you have any questions, check out Wikipedia:Where to ask a question or ask me on my talk page.  Again, welcome!    (talk) (contribs) """,0,0,0,0,0,0
134678,d05683cc7152bfa3,", but feel free to abuse my 15 year old fag ass",1,1,1,0,0,0
111819,5636cbceaf4d2008,"""THESE GROUPS don't necessarily represent the TRUTH.  They're not even HONEST in interpreting their own 'scriture' - and it appears they pay you to create the manipulation/bias you obviously have here.  And IMHO it adversly affects the whole wiki credibility - makes this site """"WICKED"""" rather than truthful. 

74.111.4.108 

""",0,0,0,0,0,0
92273,f6b345046a6844ab,"MOD 

I changed the sec of defence to vacant as Liam Fox resigned today! Don't you read the news! Idiot! 86.158.102.76",1,0,0,0,0,0
50291,8671b5871c527fc5,"Oooooh. Thanks Buster. I eat turkey and ham, so thanks. We also sometimes eat rabbit on Thanksgiving. Mmmmmm. I can just taste it now!! Thanks again Buster7!",0,0,0,0,0,0
61489,a490a89efba3c2b2,"""

 First point - it was not only treated as mental illness, but as criminal activity.
 Second point - you should only refer to 'homosexual romance' in the lead if there is a section that deals with 'homosexual romance' in the body of the text, as the lead is a summary of what is in the body, and having ten sources does not count for much unless the terms are unpacked somewhere in the main text.  All these seem to show is that people like Giddens (who is a notable sociologist, but no authority on sexuality, sexology,  LGBT studies in general or homosexuality in particular) use the term.  If there were a link to an article Homosexual romance, which shows the term can be taken for granted, fine - otherwise it needs to be dealt with in the article before it can be inserted into the lead. 
 Third point, my earlier comment about this was made with ironic and humorous intent, because I have only come across the term 'romance' used in this context, at conferences, ironically or critically.  Just because a term is used in sources does not mean that it can be used in the lead when it is not in the text, for example, """"Homosexuals deserve to be executed or tortured""""   """,0,0,0,0,0,1
141039,f2aaffc258958b73,"Welcome!

Hello , and welcome to Wikipedia! Thank you for your contributions. I hope you like the place and decide to stay. Here are a few good links for newcomers:
The five pillars of Wikipedia
How to edit a page
Help pages
Tutorial
How to write a great article
Manual of Style
I hope you enjoy editing here and being a Wikipedian! Please sign your name on talk pages using four tildes (~~~~); this will automatically produce your name and the date. If you have any questions, check out Wikipedia:Where to ask a question or ask me on my talk page. Again, welcome!  —  TALK | CONTRIBS",0,0,0,0,0,0
103583,2a3df174790965c4,"""
I appreciate the advice and I certainly am not planning on ding any sort of """"fighting"""" but I do not promise not to engage in discussion nor do I promise only to Support a bad decision when I think an Oppose is needed such as the case of HJ getting access to the ability to invasively look into the editing history of any account they feel like whenever they feel like. I really can't say specifically which articles I plan to edit, but I have a degree in biology and will probably contribute to that area a fair bit and I also have an interest in military history so I will probably also contribute to that area If you want specific examples the Lists of Iraq War operations is a mess and need a ton of work, there are a lot of generals missing and a lot of ships. If you have any suggestions I am open to those as well.96.255.237.170  """,0,0,0,0,0,0
157052,d7a4e9fb974eecdb,I see evidence of a  broad if not total consensus here. There's no point debating it forever. I have made the move. Hesperian,0,0,0,0,0,0
43889,751a09aea7d093c1,"""

I removed this statement:
""""The subfamily Acontinae presently holds only this genus. As the Scincinae are apparently paraphyletic, this might eventually change.(Austin & Arnold 2006)"""" - because if this was ever the case it does not seem to be now, this paper at least states that there are 3 genuses in that subfamily  
""""The endemic southern African fossorial subfamily Acontinae (comprising the three genera  Typhlosaurus, Acontias and Acontophiops)""""
http://crandalllab.byu.edu/Portals/20/docs/publications/zsc_233.pdf
  """,0,0,0,0,0,0
97941,0bec9bd8995faf9e,", after I let him suck my boobs,",1,0,1,0,0,0
47533,7efa6fbfcfdc5537,"""

 Please do not vandalize pages, as you did with this edit to New Orleans Saints. If you continue to do so, you will be blocked from editing.  '''''' Talk/Cont """,0,0,0,0,0,0
117239,727ad0642edab67b,"well it looks like the page is now referring to Franklin Mint-style gewgaws instead of conch shells, so I'm done with it.",0,0,0,0,0,0
17807,2f055a1abb4e56f5,"""Disgusting==
This guy is a disgusting sex columnist. He revels in it. He does it on purpose, and it's what gives him and his column their edge. It seperates him from every other sex advice giver I've ever read  and it's his signature attitude, tone, and approach to the issues. But there seems to be no way to adduce this highly pertinent and relevant information without violating the lame, loose, sloppy, ill-thought-out NPOV rule. Hilariously (and disgustingly), people tell me providing this information violates article """"neutrality."""" Any help here by any person of quality, integrity, and intelligence would be appreciated.  

==""",1,0,0,0,0,0
15895,29f621a28e58d5d1,"""

 Wow the typical Liberal God-hater trick # 2 Play the old """"Boo Hoo you were mean to me because you didn't let me walk all over you trick. It don't fly with me Pozer-christian. You know nothing about God except the God of self-love and self-worship. Well little Hitler make sure you have your god-admin block me so the truth will be stopped on Liberalpedia or is that Christaphobipedia.69.14.97.53  """,1,0,0,0,0,0
83275,decd78826fa47b74,""" sold its 10 millionth book.
 
 In fact, quoted from a company that posts Press Releases. Stated as, """"PRWeb reported.""""
 Press Release on PRWeb found link to it on thriftbooks.com/PressRelease.aspx
 Business Model section based on speculation. No basis in facts.

Notes

[[Thriftbooks""",0,0,0,0,0,0
138807,e6c4d09edbb6fef0,"You are a gutless piece of shit, hate to be you Aussie Legend, you are no legend, your are a retard.get a life lame ass",1,0,1,0,1,0
58657,9d1f5cba41acdda6,"""

 SPLC's views 

Why is it that a group, the Southern Poverty Law Center here, is the final arbiter of what is or is not a """"hate group""""?""",0,0,0,0,0,0
55895,9558e686512b8b2b,"""==Ass Ripper Express==
I read in the newspaper about a number of young girls being anally raped in toilets of these trains. All the rapes occured on the Pendolino trains and no other WCML service, this led to speculation that the trains were somehow """"rapist friendly"""". I think that this should be incorporated into the article. 217.72.91.120   

""",0,0,1,0,0,0
131500,bf8e4774b998bb81,"Actually, I was talking about Viriditas. His edit history speaks for itself. You are welcome to defend redirecting and userfying an article after an AfD was closed as speedy keep and other repeated moves against consensus. But these actions speak for themselves. We all know what would happen to me if I did something like that.",0,0,0,0,0,0
137069,dd62cbca7c6adb6a,"""""""Also could you point out were he attacked me?"""" - AcidSnow

You had to ask where I supposedly attacked you yourself for the sake of blocking me. Whatever, this doesn't solve anything anyway. See ya.

""",0,0,0,0,0,0
90087,f10c60d49df2dc78,"Bullshit 
What the fuck are you annoying my edits on Wikipedia? Such a bullshit you're bitch! Wikipedia is free to everyone for edit asshole!! (anonymous) 06:30 28 February 2015 (UTC)",1,0,1,0,1,0
124511,9a15c7af28c668ab,"""

Sockpuppets

So what? that was a long time ago. Dont """"screw around"""" with my userpage and I wont with yours. Randazzo56. """,1,0,1,0,0,0
106014,372677dcae7f4ba5,"and you are in what position to give out orders, dictate and judge exactly?
none. none whatsoever. you are only making yourself look absolute pathetic by saying such nonsense.
and with regards to your reference of the source being 'totally a reliable and accurate source, give me a break', very professional of yourself. fueled with anti-welsh sentiments too i gather.
let me know when you come to Seoul to visit your professional father. your comments prove that the professional genes haven't blessed yourself.",1,0,0,0,0,0
126434,a441b8c68c21f25c,"""
 As a second opinion answering your questions: i) All editors have the right to protect wikipedia and help enforce policy, and ii) WP:NPA, WP:DE. This has already prompted an ANI thread; if this behaviour continues you're likely to receive a long block. '''''' [TALK] """,0,0,0,0,0,0
92082,f62d722e68839cd9,"Thanks for guidance 

Thanks for your guidance on the deletion of the first couple of posts. i understand the point about copywrite, but wanted to understand some more about why they were deleted. i thought a good place to start would be some of the top business people operating in China and these were not considered worthy. perhaps there was not enough supporting evidence as to why they are worthy. can you outline what is suitable for corroborating information, links to youtube clips of them talking on tv, newspaper articles, books they have written, conferences they have spoken at - i created my postings using existing postings as templates and was therefore surprised to see that they were deleted. 
thanks",0,0,0,0,0,0
30954,5237c58f8f2736a1,Get out my talk page you smelling wog!,1,0,1,0,1,0
73548,c4d18a81db38a6cd,""" October 2010 (UTC)
You are an outstanding Wikipedian and I'm very glad to have you as an admin. You've been a role model for me and I'm sure many others. Congratulations. -        00:22, 6""",0,0,0,0,0,0
8696,1717e44e9da3e827,"I tend to agree. Newsworthy is not necessarily noteworthy.  We, of course had this same issue with the Winnipeg Jets and Quebec Nordiques articles that prompted me to create Potential National Hockey League expansion.  But expansion and relocation in hockey is a constant, ongoing topic.  Baseball has been far more limited in that regard. lute",0,0,0,0,0,0
140697,f0e27087333248a4,"2010 (UTC)

Seriously, fuck this guy's fucking face.  I am so fucking sick of fucking seeing it every fucking time I want to fucking read the fucking article about fucking boobs on the fucking internet. 160.39.54.179  02:10, 23 December",1,1,1,0,1,0
7095,12e9794bc77d8eda,"bothering? 

Man! can you dont seperate singing from raping?????? ARE YOU  a little bit retarted??? or dumb?? for real! everybody can hear that mike raps on hybrid theory!!!!!!!! and meteora!",1,0,1,0,1,0
138292,e3f5cdde964e77ad,"""

 Vandalization? 

The section """"Engine and means of starting"""" contains the sentence """"Before starting a Model T deul fucking power with the hand crank, you had to retard the spark, or you stood a chance of damaging the starter or having the hand crank spin around wildly and break your arm.""""
I think that """"deul fucking power"""" is extraneous (and misspelled.) I attempted to edit the document but did not find the additional text in the text offered for editing. 
I don't know who to proceed in this case and am alerting the community in hopes that the more knowledgeable will fix this.
Mark F. West """,0,0,1,0,0,0
125001,9cb1f44c3bebb5cc,"All those stupid little blocks will not stop me, I am very patient, I will keep coming back over and over again.",1,0,0,0,0,0
87260,e975e4d626e610cb,Go fuck yourself and stop contacting me.  I never touched any kitfo page.,1,1,1,0,1,0
144243,0a454f4dc1bb443b,"""

 Rutherford B. Hayes edits 

""""Please refrain from making unconstructive edits to Wikipedia, as you did at Rutherford B. Hayes with this edit."""" - NOT A CHANCE YOU LITTLE SHIT! 2.123.138.1  """,1,0,1,0,1,0
101101,1d2363be11c1db09,you are a raging gay and i think you are so sad that you give a flying f**k about CCGT's,1,0,1,0,1,1
131317,be966f3c055a9ded,"""== Wonderfull... this lesbian feminist """"nontheist christian"""" """"fisherqueen"""" still moderates wikipedia... ==
They should ban such feeble brain vertebrates like her from public life. Or she should get a husband and listen to him carefuly  it would mitigate the damage which she does in society.
The less you do, the more are you useful, Fisherqueen!

""",1,0,0,0,1,1
147912,43a4c5702d4f5f7b,"User:Scarfaced Charley 

I don't know if you remember Wikipedia:Contributor copyright investigations/Scarfaced Charley from over a year ago – I see he was also blocked as a Sockpuppet. I worked a bit on helping fix some of those.  Yesterday I found that Scarfaced Charley had made a duplicate Campaignbox template and therefore some relevant articles were using that Template:Campaignbox Little Rock while others were using the preexisting Template:Campaignbox Advance on Little Rock which follows the WP:MILHIST convention of naming campaignboxes in accordance with the campaigns defined by the American Battlefield Protection Program unit of the National Park Service. That site is currently unavailable because of the Government Shutdown, but can be verified in Google's cache.

I merged the content into Template:Campaignbox Advance on Little Rock, updated all the articles to use the correct campaignbox template, blanked the duplicate template and tagged it with db-t3. I had originally also put a redirect to the corrected template, but I couldn't figure out how to make both the redirect and the db-3 tag work... Hopefully I've done it correctly. Does this situation indeed qualify for speedy deletion or does it need to be brought to TfD? 

Also, there's one talkpage comment at Template talk:Campaignbox Little Rock. What's the proper way to handle that?  Thanks.",0,0,0,0,0,0
77816,d064d54a7488f47d,Have you had a chance to read this?,0,0,0,0,0,0
128078,ad051f068079ae16,I'd rather not revert you any further. Tell me how big your boobs are and I'll stop.,1,0,0,0,0,0
134786,d0e98ca6203c2368,"I always find it hard to know what to do in cases like this. Basically, it looks like he is acting like a bit of a dick, but it's difficult to say that there is anything you can do at this stage, until the stalking gets worse.  (talk)",0,0,1,0,0,0
146641,2f4bfc687ced1da4,Nepenthessss needs to suck my fucking dick,1,0,1,0,1,0
53538,8f2564b8b9d21efa,same as [NPHS2] time for a merger,0,0,0,0,0,0
31486,539dda7db8d9b8f5,"Please refrain from adding nonsense to Wikipedia, as you did to gorilla.  It makes you look really stupid.  But I guess it probably makes you feel like a big man.  If that's what you're after, go shoot someone - you'll feel better, AND you'll be removed from society so the rest of us don't have to be bothered by your child-like efforts to amuse your gnat-like brain.",1,0,0,0,1,0
119898,813b0468e4038c07,CHosen is Japanese transliteration of Chosun.  It would be a POV to use Japanese terminology throughout the article.,0,0,0,0,0,0
89326,eeeface161db4f7d,"Republic of China
If you looked more closely you'll see that I was reverting their vandalism. Besides they had stop vandalising the article and my reverting of their vandalism had stopped long before you protected the article.",0,0,0,0,0,0
32425,5644c6bdffa8117c,If we did that wouldn't that make silver #11.....,0,0,0,0,0,0
153918,a5179392892531f7,Italian Hall disaster|Italian Hall disaster a/k/a,0,0,0,0,0,0
149231,593f03b1c2e5443c,"I'm sorry about my editing. I'm new to this site so, can you help me?",0,0,0,0,0,0
87398,e9d482388af9b2ef,"""

Image copyright problem with Image:Walcharoadrailwaybar.jpg

Thank you for uploading Image:Walcharoadrailwaybar.jpg. However, it currently is missing information on its copyright status. Wikipedia takes copyright very seriously. It may be deleted soon, unless we can determine the license and the source of the image. If you know this information, then you can add a copyright tag to the image description page.

If you have any questions, please feel free to ask them at the media copyright questions page. Thanks again for your cooperation.  (T/C) """,0,0,0,0,0,0
147111,3731feff8d426fa4,"Series vs. Season? 

Is there a good reason that seasons are referred to as series' throughout this page?  I don't really keep up on British tv lingo, but typically the collection of episodes that airs during the series' first year is referred to as 'season 1', not 'series 1'.",0,0,0,0,0,0
157346,dc7d5fe263dffeed,"He is a Rapist!!!!!
Please edit the article to include this important fact. Thank You.",1,0,0,0,1,0
35086,5dae76327dd7d565,"""
I had not seen that article before but it is definitely a different game ... one of those early attempts to devise a successor to whist that eventually led to contract bridge. I have put a note on the page to clarify the historial situation. It wouldn't be right to merge but it may be right to move it as I do not think the game was ever called """"ordinary"""" bridge ... I will look into it.   """,0,0,0,0,0,0
49194,837f36c83588a96a,"Gee, what a mature response, Tnxman307. I can see that the average admin on here is about 17 years old and has all the manners and grace of a 12 year old. You lot should be ashamed of yourselves.",1,0,0,0,0,0
99278,13169e4c5b0c5346,"""

 Reduce Carbon Offsetting 

Would it not be appropriate if there is a section on ways to reduce Carbon Offset in daily activities? For example - Travel Sites such as """"http://www.thomascookessentials.com/questions/carbon-offset-reduction.asp"""" explain the the benefits of trains versus buses?""",0,0,0,0,0,0
98605,0f701c200f54455c,What the hell do you people expect? Wikipedia's controlling contributors are Israeli-apologists. It's a fucking disgrace that anyone from the IDF is allowed to edit a Israeli-related article. You people have no shame. People are beginning to wake up to your fucking lies.,1,0,1,0,1,1
32399,563102ec9e918dfb,FOCK THEE SHMUCKY THE CAT GO FOCK WITH KILRATHI SIVAR PRIESTESSES,1,0,1,0,1,0
6917,1272f62a21efb219,FUck you you god damn mother fuckin son of a bitch stop being a stupid ass shithead and be fuckin cool for once,1,1,1,0,1,0
16841,2c70133fec3cf705,"fuckAN MORONS

STOP CHANGAN THE PAGES

OR I AM TWIST OFF YOURE LITTAL PEE-WEES",1,0,1,0,1,0
37132,631db8ad105b3b7c,"am going to eat your balls! - The Kid

Don't pee on me when it's raining!",1,0,0,0,0,0
159339,fc45e6257fa7f000,I have moved the article to main (article) space. You're welcome to continue working on the article.,0,0,0,0,0,0
115168,67cf1e209efb4299,"""

Since you appear to be intent on edit-warring to make inappropriate changes to national variations and to insert gendered usage, I've protected the article.  Please remember that this is a featured article, and it has been extensively reviewed for content and style: the present version represents a consensus of many editors, and edit-warring to insert inappropriate changes of this kind is considered disruptive.  (talk) """,0,0,0,0,0,0
68274,b6a37e407140184d,"External link duplicate? 

The link to All About Jazz points to an article that is an un attributed copy of the Jazz Police obit that is already listed, should we include both external links?",0,0,0,0,0,0
133379,c9969666a1bbf9e4,"Suck my dick, fuckstick.",1,1,1,0,1,0
106272,389aadf4322bdb12,"""

Hey, um, I'm not a new one anymore. So why would you greet me?  Gu (contribs) """,0,0,0,0,0,0
139250,e94156f38c59e8c8,haha me grow up!? kid get a life and stop reverting ppls edits before you get banned,1,0,0,0,0,0
16731,2c1f64204203b790,"""

Two out of three isn't a very large majority.  The person who said in their """"Edit Summary"""" that Irv Kupcinet was super-famous and known to every American is showing POV.  If his newspaper column was syndicated to 100 newspapers, as the person (Wildhartlivie) claimed, that's leaving out many cities and towns.  I checked all three of the newspapers that existed in Washington, DC at the time Karyn died, and none of them carried """"Kup's column.""""  People in DC couldn't watch his TV talk show, either.  It wasn't listed in the local TV guide.  If a """"celebrity"""" wasn't in Washington, DC in 1963, then he/she wasn't in a lot of places.  Same goes for Raleigh, North Carolina.  I checked the News & Observer in 1963.  No Kup's column.  Other good sources are people who were over the age of 18 living in DC and Raleigh in 1963.  I've talked with them, and they say they never heard of Irv Kupcinet until I told them about Karyn's death.

I already named the Raleigh newspaper.  If you insist DC people did indeed know about and care about Irv Kupcinet at the time his daughter died, then please name all three DC newspapers from that period.  

If your majority is as sound as you claim, then let's hear from the contributor known as """"Gamaliel.""""  If you know so much about Wikipedia, then maybe you know what Gamaliel's position is.  He/she has said that negative information about coroner Harold Kade is relevant as long as it is sourced.  And it is.   """,0,0,0,0,0,0
108340,432de5e3e030e39a,"How come this guy doesn't seem to think is the shit! He barely won, and he relied on his team mates too! He ain't shit without his homies!",1,0,0,0,0,0
67498,b4a2497996fa060f,"""

I know, Alexia, that your message was not meant badly - that is why I restored it. However, you know how it is when it comes to certain editors. Same as you, I am losing my faith in Wikipedia - while the idea is great, administrators are now behaving like they are infallible gods chosen to rule over mortals. There are good administrators - but an average administrator behaves nowadays like a  [censored] on steroids - I presume you are aware of Durova affair and the whole follow-up mess? Maybe it is time for me to quit Wikipedia as well - although it is somewhat hard even to think about that after countless hours and almost ten thousand edits.   """,0,0,0,0,0,0
49364,8401d3f3400941d6,I'LL KILL YOU ALL!!!!,1,0,0,1,0,0
109200,47f9d4a4826cd21c,"Welcome!

Hello, , and welcome to Wikipedia. Thank you for your contributions. I hope you like the place and decide to stay. Here are a few good links for newcomers:
The Five Pillars of Wikipedia
How to edit a page
Editing, policy, conduct, and structure tutorial
Picture tutorial
How to write a great article
Naming conventions
Manual of Style
Merging, redirecting, and renaming pages
If you're ready for the complete list of Wikipedia documentation, there's also Wikipedia:Topical index.
I hope you enjoy editing here and being a Wikipedian! By the way, please be sure to sign your name on Talk and vote pages using four tildes (~~~~) to produce your name and the current date, or three tildes (~~~) for just your name. If you have any questions, see the help pages, add a question to the village pump or ask me on my Talk page. Again, welcome!  | £€åV€ m€ å m€§§åg€",0,0,0,0,0,0
149033,55fe6d6febe77885,"ROMANIAN-AMERICANS, AGAIN YOU!!!!
What is again your problem with the List of Romanian-Americans???????????????? YOU WANTED CITED SOURCES, I FOUND YOU, AND NOW YOU REMOVE THIS PEOPLE!!! I WARN YOU, THIS IS VANDALISM, AND IS IN YOUR INTEREST TO STOP!!!!!!!
'''''' 18 June 2006",1,0,0,0,0,0
12631,217e5a9f9a6c67db,"""
HELLO Liberal MAGGOT Part TWO a
Censorship will not make me go away... thanks to you, Rob, I am now using my influence, to undermine the crediablity of Wikipedidiots, like you, and Wikipedia.  To bad you don't want to acknowledge the fact that you and your kind are ignorant, knuckle dragging,CyberThugs. Your shadow Joe.

PS My """"grudge"""" with is now with Wikipeida and it's miscreant operators... it's now beyond politics, it's personal now.""",1,0,0,0,1,0
